,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,accuracy,onset,duration,no_response,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,size_final_tally
93,,size_choice,,html-keyboard-response,93,131564,0.0-1.0-122.0,0,0,27712,,600.0,,,75.0,30.0,30.0,1.0,1500.0,S-XL,0.0,S,XL,1.0,4.0,teabag,crane,teabag5,crane7,134.0,166.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag2.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane3.jpg,1.0,91.6,0.6,0.0,0.0,crane,teabag,XL,S,4.0,1.0,crane7,teabag5,
94,,size_choice_confirmation,,html-keyboard-response,94,132466,0.0-1.0-123.0-0.0,0,0,27712,,,,,,30.0,,,,,,,,,,,,,,,,,,,92.5,0.9,,,,,,,,,,,
95,,iti,,html-keyboard-response,95,133968,0.0-1.0-124.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,94.0,1.5,,,,,,,,,,,
96,,size_choice,,html-keyboard-response,96,134631,0.0-1.0-126.0,0,0,27712,,661.0,,,75.0,31.0,31.0,1.0,3500.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,cooler,coffeemaker4,cooler10,63.0,9.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker11.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler6.jpg,1.0,94.661,0.661,0.0,0.0,cooler,coffeemaker,L,M,3.0,2.0,cooler10,coffeemaker4,
97,,size_choice_confirmation,,html-keyboard-response,97,135476,0.0-1.0-127.0-0.0,0,0,27712,,,,,,31.0,,,,,,,,,,,,,,,,,,,95.5,0.839,,,,,,,,,,,
98,,iti,,html-keyboard-response,98,138978,0.0-1.0-128.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,99.0,3.5,,,,,,,,,,,
99,,size_choice,,html-keyboard-response,99,139520,0.0-1.0-130.0,0,0,27712,,539.0,,,75.0,32.0,32.0,1.0,3000.0,S-XL,0.0,S,XL,1.0,4.0,paperclip,car,paperclip4,car1,113.0,150.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car2.jpg,1.0,99.539,0.539,0.0,0.0,car,paperclip,XL,S,4.0,1.0,car1,paperclip4,
100,,size_choice_confirmation,,html-keyboard-response,100,140484,0.0-1.0-131.0-0.0,0,0,27712,,,,,,32.0,,,,,,,,,,,,,,,,,,,100.5,0.961,,,,,,,,,,,
101,,iti,,html-keyboard-response,101,143490,0.0-1.0-132.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,103.5,3.0,,,,,,,,,,,
102,,size_choice,,html-keyboard-response,102,144583,0.0-1.0-134.0,0,0,27712,,1092.0,,,75.0,33.0,33.0,1.0,1000.0,M-M,,M,M,2.0,2.0,ketchup,hairdryer,ketchup3,hairdryer2,92.0,71.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup10.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer12.jpg,,104.592,1.092,0.0,0.0,hairdryer,ketchup,M,M,2.0,2.0,hairdryer2,ketchup3,
103,,size_choice_confirmation,,html-keyboard-response,103,144995,0.0-1.0-135.0-0.0,0,0,27712,,,,,,33.0,,,,,,,,,,,,,,,,,,,105.0,0.408,,,,,,,,,,,
104,,iti,,html-keyboard-response,104,146004,0.0-1.0-136.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,106.0,1.0,,,,,,,,,,,
105,,size_choice,,html-keyboard-response,105,147361,0.0-1.0-138.0,0,0,27712,,1355.0,,,68.0,34.0,34.0,1.0,2000.0,S-S,,S,S,1.0,1.0,teabag,screws,teabag4,screws4,133.0,123.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws6.jpg,,107.355,1.355,0.0,1.0,teabag,screws,S,S,1.0,1.0,teabag4,screws4,
106,,size_choice_confirmation,,html-keyboard-response,106,147511,0.0-1.0-139.0-0.0,0,0,27712,,,,,,34.0,,,,,,,,,,,,,,,,,,,107.5,0.145,,,,,,,,,,,
107,,iti,,html-keyboard-response,107,149513,0.0-1.0-140.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,109.5,2.0,,,,,,,,,,,
108,,size_choice,,html-keyboard-response,108,150321,0.0-1.0-142.0,0,0,27712,,805.0,,,75.0,35.0,35.0,1.0,1000.0,M-L,0.0,M,L,2.0,3.0,basketball,dishwasher,basketball6,dishwasher1,55.0,20.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball2.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher10.jpg,1.0,110.305,0.805,0.0,0.0,dishwasher,basketball,L,M,3.0,2.0,dishwasher1,basketball6,
109,,size_choice_confirmation,,html-keyboard-response,109,151020,0.0-1.0-143.0-0.0,0,0,27712,,,,,,35.0,,,,,,,,,,,,,,,,,,,111.0,0.695,,,,,,,,,,,
110,,iti,,html-keyboard-response,110,152022,0.0-1.0-144.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,112.0,1.0,,,,,,,,,,,
111,,size_choice,,html-keyboard-response,111,152585,0.0-1.0-146.0,0,0,27712,,561.0,,,68.0,36.0,36.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,tractor,ketchup,tractor10,ketchup6,189.0,95.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor8.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup1.jpg,1.0,112.561,0.561,0.0,1.0,tractor,ketchup,XL,M,4.0,2.0,tractor10,ketchup6,
112,,size_choice_confirmation,,html-keyboard-response,112,153527,0.0-1.0-147.0-0.0,0,0,27712,,,,,,36.0,,,,,,,,,,,,,,,,,,,113.5,0.939,,,,,,,,,,,
113,,iti,,html-keyboard-response,113,155032,0.0-1.0-148.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,115.0,1.5,,,,,,,,,,,
114,,size_choice,,html-keyboard-response,114,155932,0.0-1.0-150.0,0,0,27712,,898.0,,,75.0,37.0,37.0,1.0,3500.0,XL-XL,,XL,XL,4.0,4.0,crane,car,crane10,car8,169.0,157.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane9.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car14.jpg,,115.898,0.898,0.0,0.0,car,crane,XL,XL,4.0,4.0,car8,crane10,
115,,size_choice_confirmation,,html-keyboard-response,115,156536,0.0-1.0-151.0-0.0,0,0,27712,,,,,,37.0,,,,,,,,,,,,,,,,,,,116.5,0.602,,,,,,,,,,,
116,,iti,,html-keyboard-response,116,160038,0.0-1.0-152.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,120.0,3.5,,,,,,,,,,,
117,,size_choice,,html-keyboard-response,117,160921,0.0-1.0-154.0,0,0,27712,,882.0,,,68.0,38.0,38.0,1.0,1500.0,L-L,,L,L,3.0,3.0,dishwasher,garbagecan,dishwasher5,garbagecan5,24.0,34.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher4.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan3.jpg,,120.882,0.882,0.0,1.0,dishwasher,garbagecan,L,L,3.0,3.0,dishwasher5,garbagecan5,
118,,size_choice_confirmation,,html-keyboard-response,118,161545,0.0-1.0-155.0-0.0,0,0,27712,,,,,,38.0,,,,,,,,,,,,,,,,,,,121.5,0.618,,,,,,,,,,,
119,,iti,,html-keyboard-response,119,163051,0.0-1.0-156.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,123.0,1.5,,,,,,,,,,,
120,,size_choice,,html-keyboard-response,120,163263,0.0-1.0-158.0,0,0,27712,,210.0,,,75.0,39.0,39.0,1.0,2000.0,L-L,,L,L,3.0,3.0,dishwasher,cooler,dishwasher10,cooler6,29.0,5.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher1.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler1.jpg,,123.21,0.21,0.0,0.0,cooler,dishwasher,L,L,3.0,3.0,cooler6,dishwasher10,
121,,size_choice_confirmation,,html-keyboard-response,121,164557,0.0-1.0-159.0-0.0,0,0,27712,,,,,,39.0,,,,,,,,,,,,,,,,,,,124.5,1.29,,,,,,,,,,,
122,,iti,,html-keyboard-response,122,166560,0.0-1.0-160.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,126.5,2.0,,,,,,,,,,,
123,,size_choice,,html-keyboard-response,123,167565,0.0-1.0-162.0,0,0,27712,,1003.0,,,75.0,40.0,40.0,1.0,1500.0,S-M,0.0,S,M,1.0,2.0,screws,handsaw,screws3,handsaw3,122.0,82.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw2.jpg,1.0,127.503,1.003,0.0,0.0,handsaw,screws,M,S,2.0,1.0,handsaw3,screws3,
124,,size_choice_confirmation,,html-keyboard-response,124,168064,0.0-1.0-163.0-0.0,0,0,27712,,,,,,40.0,,,,,,,,,,,,,,,,,,,128.0,0.497,,,,,,,,,,,
125,,iti,,html-keyboard-response,125,169568,0.0-1.0-164.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,129.5,1.5,,,,,,,,,,,
126,,size_choice,,html-keyboard-response,126,170202,0.0-1.0-166.0,0,0,27712,,631.0,,,68.0,41.0,41.0,1.0,3500.0,S-L,1.0,L,S,3.0,1.0,deskchair,thread,deskchair5,thread6,14.0,145.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair7.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread2.jpg,1.0,130.131,0.631,0.0,1.0,deskchair,thread,L,S,3.0,1.0,deskchair5,thread6,
127,,size_choice_confirmation,,html-keyboard-response,127,171073,0.0-1.0-167.0-0.0,0,0,27712,,,,,,41.0,,,,,,,,,,,,,,,,,,,131.0,0.869,,,,,,,,,,,
128,,iti,,html-keyboard-response,128,174575,0.0-1.0-168.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,134.5,3.5,,,,,,,,,,,
129,,size_choice,,html-keyboard-response,129,175087,0.0-1.0-170.0,0,0,27712,,509.0,,,75.0,42.0,42.0,1.0,1000.0,S-M,0.0,S,M,1.0,2.0,paperclip,basketball,paperclip7,basketball8,116.0,57.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball7.jpg,1.0,135.009,0.509,0.0,0.0,basketball,paperclip,M,S,2.0,1.0,basketball8,paperclip7,
130,,size_choice_confirmation,,html-keyboard-response,130,176080,0.0-1.0-171.0-0.0,0,0,27712,,,,,,42.0,,,,,,,,,,,,,,,,,,,136.0,0.991,,,,,,,,,,,
131,,iti,,html-keyboard-response,131,177082,0.0-1.0-172.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,137.0,1.0,,,,,,,,,,,
132,,size_choice,,html-keyboard-response,132,177762,0.0-1.0-174.0,0,0,27712,,678.0,,,68.0,43.0,43.0,1.0,1000.0,S-L,1.0,L,S,3.0,1.0,deskchair,paperclip,deskchair1,paperclip5,10.0,114.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair9.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip2.jpg,1.0,137.678,0.678,0.0,1.0,deskchair,paperclip,L,S,3.0,1.0,deskchair1,paperclip5,
133,,size_choice_confirmation,,html-keyboard-response,133,178587,0.0-1.0-175.0-0.0,0,0,27712,,,,,,43.0,,,,,,,,,,,,,,,,,,,138.5,0.822,,,,,,,,,,,
134,,iti,,html-keyboard-response,134,179589,0.0-1.0-176.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,139.5,1.0,,,,,,,,,,,
135,,size_choice,,html-keyboard-response,135,180514,0.0-1.0-178.0,0,0,27712,,923.0,,,75.0,44.0,44.0,1.0,1000.0,L-XL,0.0,L,XL,3.0,4.0,dishwasher,van,dishwasher2,van9,21.0,198.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher9.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van9.jpg,1.0,140.423,0.923,0.0,0.0,van,dishwasher,XL,L,4.0,3.0,van9,dishwasher2,
136,,size_choice_confirmation,,html-keyboard-response,136,181094,0.0-1.0-179.0-0.0,0,0,27712,,,,,,44.0,,,,,,,,,,,,,,,,,,,141.0,0.577,,,,,,,,,,,
137,,iti,,html-keyboard-response,137,182095,0.0-1.0-180.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,142.0,1.0,,,,,,,,,,,
138,,block_over,,html-keyboard-response,138,184920,0.0-1.0-181.0-0.0,0,0,27712,,2823.0,,,68.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,size_choice,,html-keyboard-response,139,185838,0.0-1.0-182.0,0,0,27712,,915.0,,,75.0,45.0,45.0,2.0,2000.0,S-L,0.0,S,L,1.0,3.0,die,mailbox,die5,mailbox2,104.0,41.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die3.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox2.jpg,1.0,142.915,0.915,0.0,0.0,mailbox,die,L,S,3.0,1.0,mailbox2,die5,
140,,size_choice_confirmation,,html-keyboard-response,140,186426,0.0-1.0-183.0-0.0,0,0,27712,,,,,,45.0,,,,,,,,,,,,,,,,,,,143.5,0.585,,,,,,,,,,,
141,,iti,,html-keyboard-response,141,188433,0.0-1.0-184.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,145.5,2.0,,,,,,,,,,,
142,,size_choice,,html-keyboard-response,142,189223,0.0-1.0-186.0,0,0,27712,,788.0,,,68.0,46.0,46.0,2.0,1000.0,S-L,1.0,L,S,3.0,1.0,deskchair,thread,deskchair3,thread10,12.0,149.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread9.jpg,1.0,146.288,0.788,0.0,1.0,deskchair,thread,L,S,3.0,1.0,deskchair3,thread10,
143,,size_choice_confirmation,,html-keyboard-response,143,189940,0.0-1.0-187.0-0.0,0,0,27712,,,,,,46.0,,,,,,,,,,,,,,,,,,,147.0,0.712,,,,,,,,,,,
144,,iti,,html-keyboard-response,144,190943,0.0-1.0-188.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,148.0,1.0,,,,,,,,,,,
145,,size_choice,,html-keyboard-response,145,191501,0.0-1.0-190.0,0,0,27712,,556.0,,,68.0,47.0,47.0,2.0,3500.0,M-L,1.0,L,M,3.0,2.0,garbagecan,handsaw,garbagecan1,handsaw9,30.0,88.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan4.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw6.jpg,1.0,148.556,0.556,0.0,1.0,garbagecan,handsaw,L,M,3.0,2.0,garbagecan1,handsaw9,
146,,size_choice_confirmation,,html-keyboard-response,146,192454,0.0-1.0-191.0-0.0,0,0,27712,,,,,,47.0,,,,,,,,,,,,,,,,,,,149.5,0.944,,,,,,,,,,,
147,,iti,,html-keyboard-response,147,195955,0.0-1.0-192.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,153.0,3.5,,,,,,,,,,,
148,,size_choice,,html-keyboard-response,148,196779,0.0-1.0-194.0,0,0,27712,,820.0,,,68.0,48.0,48.0,2.0,1000.0,M-M,,M,M,2.0,2.0,coffeemaker,hairdryer,coffeemaker7,hairdryer5,66.0,74.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer15.jpg,,153.82,0.82,0.0,1.0,coffeemaker,hairdryer,M,M,2.0,2.0,coffeemaker7,hairdryer5,
149,,size_choice_confirmation,,html-keyboard-response,149,197461,0.0-1.0-195.0-0.0,0,0,27712,,,,,,48.0,,,,,,,,,,,,,,,,,,,154.5,0.68,,,,,,,,,,,
150,,iti,,html-keyboard-response,150,198462,0.0-1.0-196.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,155.5,1.0,,,,,,,,,,,
151,,size_choice,,html-keyboard-response,151,199299,0.0-1.0-198.0,0,0,27712,,834.0,,,68.0,49.0,49.0,2.0,2000.0,S-XL,1.0,XL,S,4.0,1.0,crane,thread,crane3,thread4,162.0,143.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread5.jpg,1.0,156.334,0.834,0.0,1.0,crane,thread,XL,S,4.0,1.0,crane3,thread4,
152,,size_choice_confirmation,,html-keyboard-response,152,199968,0.0-1.0-199.0-0.0,0,0,27712,,,,,,49.0,,,,,,,,,,,,,,,,,,,157.0,0.666,,,,,,,,,,,
153,,iti,,html-keyboard-response,153,201972,0.0-1.0-200.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,159.0,2.0,,,,,,,,,,,
154,,size_choice,,html-keyboard-response,154,202616,0.0-1.0-202.0,0,0,27712,,642.0,,,68.0,50.0,50.0,2.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,tractor,die,tractor7,die9,186.0,108.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die7.jpg,1.0,159.642,0.642,0.0,1.0,tractor,die,XL,S,4.0,1.0,tractor7,die9,
155,,size_choice_confirmation,,html-keyboard-response,155,203476,0.0-1.0-203.0-0.0,0,0,27712,,,,,,50.0,,,,,,,,,,,,,,,,,,,160.5,0.858,,,,,,,,,,,
156,,iti,,html-keyboard-response,156,204478,0.0-1.0-204.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,161.5,1.0,,,,,,,,,,,
157,,size_choice,,html-keyboard-response,157,205307,0.0-1.0-206.0,0,0,27712,,828.0,,,68.0,51.0,51.0,2.0,2000.0,S-L,1.0,L,S,3.0,1.0,cooler,thread,cooler1,thread2,0.0,141.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread6.jpg,1.0,162.328,0.828,0.0,1.0,cooler,thread,L,S,3.0,1.0,cooler1,thread2,
158,,size_choice_confirmation,,html-keyboard-response,158,205984,0.0-1.0-207.0-0.0,0,0,27712,,,,,,51.0,,,,,,,,,,,,,,,,,,,163.0,0.672,,,,,,,,,,,
159,,iti,,html-keyboard-response,159,207987,0.0-1.0-208.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,165.0,2.0,,,,,,,,,,,
160,,size_choice,,html-keyboard-response,160,208559,0.0-1.0-210.0,0,0,27712,,570.0,,,75.0,52.0,52.0,2.0,1000.0,M-L,0.0,M,L,2.0,3.0,handsaw,mailbox,handsaw8,mailbox4,87.0,43.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw7.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox5.jpg,1.0,165.57,0.57,0.0,0.0,mailbox,handsaw,L,M,3.0,2.0,mailbox4,handsaw8,
161,,size_choice_confirmation,,html-keyboard-response,161,209491,0.0-1.0-211.0-0.0,0,0,27712,,,,,,52.0,,,,,,,,,,,,,,,,,,,166.5,0.93,,,,,,,,,,,
162,,iti,,html-keyboard-response,162,210494,0.0-1.0-212.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,167.5,1.0,,,,,,,,,,,
163,,size_choice,,html-keyboard-response,163,211260,0.0-1.0-214.0,0,0,27712,,764.0,,,68.0,53.0,53.0,2.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,crane,thread,crane9,thread5,168.0,144.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread1.jpg,1.0,168.264,0.764,0.0,1.0,crane,thread,XL,S,4.0,1.0,crane9,thread5,
164,,size_choice_confirmation,,html-keyboard-response,164,211998,0.0-1.0-215.0-0.0,0,0,27712,,,,,,53.0,,,,,,,,,,,,,,,,,,,169.0,0.736,,,,,,,,,,,
165,,iti,,html-keyboard-response,165,213000,0.0-1.0-216.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,170.0,1.0,,,,,,,,,,,
166,,size_choice,,html-keyboard-response,166,213988,0.0-1.0-218.0,0,0,27712,,985.0,,,68.0,54.0,54.0,2.0,2000.0,XL-XL,,XL,XL,4.0,4.0,tractor,van,tractor1,van10,180.0,199.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van8.jpg,,170.985,0.985,0.0,1.0,tractor,van,XL,XL,4.0,4.0,tractor1,van10,
167,,size_choice_confirmation,,html-keyboard-response,167,214506,0.0-1.0-219.0-0.0,0,0,27712,,,,,,54.0,,,,,,,,,,,,,,,,,,,171.5,0.515,,,,,,,,,,,
168,,iti,,html-keyboard-response,168,216509,0.0-1.0-220.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,173.5,2.0,,,,,,,,,,,
169,,size_choice,,html-keyboard-response,169,217685,0.0-1.0-222.0,0,0,27712,,1174.0,,,75.0,55.0,55.0,2.0,1500.0,S-S,,S,S,1.0,1.0,paperclip,teabag,paperclip8,teabag2,117.0,131.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag8.jpg,,174.674,1.174,0.0,0.0,teabag,paperclip,S,S,1.0,1.0,teabag2,paperclip8,
170,,size_choice_confirmation,,html-keyboard-response,170,218013,0.0-1.0-223.0-0.0,0,0,27712,,,,,,55.0,,,,,,,,,,,,,,,,,,,175.0,0.326,,,,,,,,,,,
171,,iti,,html-keyboard-response,171,219519,0.0-1.0-224.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,176.5,1.5,,,,,,,,,,,
172,,size_choice,,html-keyboard-response,172,220096,0.0-1.0-226.0,0,0,27712,,575.0,,,68.0,56.0,56.0,2.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,crane,screws,crane8,screws2,167.0,121.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws5.jpg,1.0,177.075,0.575,0.0,1.0,crane,screws,XL,S,4.0,1.0,crane8,screws2,
173,,size_choice_confirmation,,html-keyboard-response,173,221026,0.0-1.0-227.0-0.0,0,0,27712,,,,,,56.0,,,,,,,,,,,,,,,,,,,178.0,0.925,,,,,,,,,,,
174,,iti,,html-keyboard-response,174,222530,0.0-1.0-228.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,179.5,1.5,,,,,,,,,,,
175,,size_choice,,html-keyboard-response,175,223537,0.0-1.0-230.0,0,0,27712,,1005.0,,,68.0,57.0,57.0,2.0,1000.0,L-L,,L,L,3.0,3.0,dishwasher,cooler,dishwasher4,cooler3,23.0,2.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher5.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler2.jpg,,180.505,1.005,0.0,1.0,dishwasher,cooler,L,L,3.0,3.0,dishwasher4,cooler3,
176,,size_choice_confirmation,,html-keyboard-response,176,224034,0.0-1.0-231.0-0.0,0,0,27712,,,,,,57.0,,,,,,,,,,,,,,,,,,,181.0,0.495,,,,,,,,,,,
177,,iti,,html-keyboard-response,177,225038,0.0-1.0-232.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,182.0,1.0,,,,,,,,,,,
178,,size_choice,,html-keyboard-response,178,225829,0.0-1.0-234.0,0,0,27712,,790.0,,,75.0,58.0,58.0,2.0,3000.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,van,coffeemaker9,van4,68.0,193.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker7.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van7.jpg,1.0,182.79,0.79,0.0,0.0,van,coffeemaker,XL,M,4.0,2.0,van4,coffeemaker9,
179,,size_choice_confirmation,,html-keyboard-response,179,226545,0.0-1.0-235.0-0.0,0,0,27712,,,,,,58.0,,,,,,,,,,,,,,,,,,,183.5,0.71,,,,,,,,,,,
180,,iti,,html-keyboard-response,180,229552,0.0-1.0-236.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,186.5,3.0,,,,,,,,,,,
181,,size_choice,,html-keyboard-response,181,230043,0.0-1.0-238.0,0,0,27712,,488.0,,,75.0,59.0,59.0,2.0,2000.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,cooler,coffeemaker3,cooler7,62.0,6.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker13.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler4.jpg,1.0,186.988,0.488,0.0,0.0,cooler,coffeemaker,L,M,3.0,2.0,cooler7,coffeemaker3,
182,,size_choice_confirmation,,html-keyboard-response,182,231058,0.0-1.0-239.0-0.0,0,0,27712,,,,,,59.0,,,,,,,,,,,,,,,,,,,188.0,1.012,,,,,,,,,,,
183,,iti,,html-keyboard-response,183,233063,0.0-1.0-240.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,190.0,2.0,,,,,,,,,,,
184,,size_choice,,html-keyboard-response,184,233699,0.0-1.0-242.0,0,0,27712,,633.0,,,68.0,60.0,60.0,2.0,2000.0,S-L,1.0,L,S,3.0,1.0,cooler,screws,cooler4,screws5,3.0,124.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws2.jpg,1.0,190.633,0.633,0.0,1.0,cooler,screws,L,S,3.0,1.0,cooler4,screws5,
185,,size_choice_confirmation,,html-keyboard-response,185,234567,0.0-1.0-243.0-0.0,0,0,27712,,,,,,60.0,,,,,,,,,,,,,,,,,,,191.5,0.867,,,,,,,,,,,
186,,iti,,html-keyboard-response,186,236572,0.0-1.0-244.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,193.5,2.0,,,,,,,,,,,
187,,size_choice,,html-keyboard-response,187,237071,0.0-1.0-246.0,0,0,27712,,497.0,,,75.0,61.0,61.0,2.0,1500.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,car,handsaw7,car3,86.0,152.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw5.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car4.jpg,1.0,193.997,0.497,0.0,0.0,car,handsaw,XL,M,4.0,2.0,car3,handsaw7,
188,,size_choice_confirmation,,html-keyboard-response,188,238076,0.0-1.0-247.0-0.0,0,0,27712,,,,,,61.0,,,,,,,,,,,,,,,,,,,195.0,1.003,,,,,,,,,,,
189,,iti,,html-keyboard-response,189,239580,0.0-1.0-248.0,0,0,27712,,,,,,,,,,,,,,,,,,,,,,,,,196.5,1.5,,,,,,,,,,,
