,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
25,,rl_choice_confirmation,,html-keyboard-response,25,67315,0.0-1.0-31.0-0.0,0,0,23720,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,27.0,1.181,,
26,,isi,,html-keyboard-response,26,70317,0.0-1.0-33.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,3.0,,
27,,feedback,,html-keyboard-response,27,71318,0.0-1.0-34.0-0.0,0,0,23720,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,,
28,,iti,,html-keyboard-response,28,72820,0.0-1.0-35.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,1.5,,
29,,rl_choice,,html-keyboard-response,29,73279,0.0-1.0-37.0,0,0,23720,,458.0,,,75.0,5.0,5.0,1.0,easy,2000.0,2000.0,0.0,20.0,80.0,20.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,80.0,20.0,100.0,20.0,B,A,32.958,0.458,0.0,
30,,rl_choice_confirmation,,html-keyboard-response,30,74323,0.0-1.0-38.0-0.0,0,0,23720,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,34.0,1.042,,
31,,isi,,html-keyboard-response,31,76325,0.0-1.0-40.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,2.0,,
32,,feedback,,html-keyboard-response,32,77327,0.0-1.0-41.0-0.0,0,0,23720,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,,
33,,iti,,html-keyboard-response,33,79328,0.0-1.0-42.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,2.0,,
34,,rl_choice,,html-keyboard-response,34,79919,0.0-1.0-44.0,0,0,23720,,590.0,,,75.0,6.0,6.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,60.0,40.0,80.0,40.0,D,C,39.59,0.59,0.0,
35,,rl_choice_confirmation,,html-keyboard-response,35,80830,0.0-1.0-45.0-0.0,0,0,23720,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,40.5,0.91,,
36,,isi,,html-keyboard-response,36,81832,0.0-1.0-47.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,1.0,,
37,,feedback,,html-keyboard-response,37,82833,0.0-1.0-48.0-0.0,0,0,23720,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,42.5,1.0,,
38,,iti,,html-keyboard-response,38,83834,0.0-1.0-49.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,1.0,,
39,,rl_choice,,html-keyboard-response,39,84340,0.0-1.0-51.0,0,0,23720,,504.0,,,75.0,7.0,7.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,60.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,60.0,40.0,80.0,60.0,D,C,44.004,0.504,0.0,
40,,rl_choice_confirmation,,html-keyboard-response,40,85338,0.0-1.0-52.0-0.0,0,0,23720,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,45.0,0.996,,
41,,isi,,html-keyboard-response,41,86338,0.0-1.0-54.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,1.0,,
42,,feedback,,html-keyboard-response,42,87347,0.0-1.0-55.0-0.0,0,0,23720,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,47.0,1.0,,
43,,iti,,html-keyboard-response,43,88849,0.0-1.0-56.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,1.5,,
44,,rl_choice,,html-keyboard-response,44,89560,0.0-1.0-58.0,0,0,23720,,711.0,,,75.0,8.0,8.0,1.0,easy,1500.0,2000.0,0.0,20.0,80.0,0.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,80.0,20.0,100.0,0.0,B,A,49.211,0.711,0.0,
45,,rl_choice_confirmation,,html-keyboard-response,45,90362,0.0-1.0-59.0-0.0,0,0,23720,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,50.0,0.789,,
46,,isi,,html-keyboard-response,46,92363,0.0-1.0-61.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,2.0,,
47,,feedback,,html-keyboard-response,47,93365,0.0-1.0-62.0-0.0,0,0,23720,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,53.0,1.0,,
48,,iti,,html-keyboard-response,48,94867,0.0-1.0-63.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,1.5,,
49,,rl_choice,,html-keyboard-response,49,95300,0.0-1.0-65.0,0,0,23720,,433.0,,,75.0,9.0,9.0,1.0,easy,2000.0,1000.0,1.0,80.0,20.0,60.0,0.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,20.0,80.0,0.0,60.0,A,B,54.933,0.433,0.0,
50,,rl_choice_confirmation,,html-keyboard-response,50,96369,0.0-1.0-66.0-0.0,0,0,23720,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,56.0,1.067,,
51,,isi,,html-keyboard-response,51,97370,0.0-1.0-68.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,1.0,,
52,,feedback,,html-keyboard-response,52,98372,0.0-1.0-69.0-0.0,0,0,23720,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,58.0,1.0,,
53,,iti,,html-keyboard-response,53,100374,0.0-1.0-70.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2.0,,
54,,rl_choice,,html-keyboard-response,54,100789,0.0-1.0-72.0,0,0,23720,,415.0,,,75.0,10.0,10.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,40.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,40.0,60.0,40.0,40.0,C,D,60.415,0.415,0.0,
55,,rl_choice_confirmation,,html-keyboard-response,55,101876,0.0-1.0-73.0-0.0,0,0,23720,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,61.5,1.085,,
56,,isi,,html-keyboard-response,56,102877,0.0-1.0-75.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,1.0,,
57,,feedback,,html-keyboard-response,57,103878,0.0-1.0-76.0-0.0,0,0,23720,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,63.5,1.0,,
58,,iti,,html-keyboard-response,58,104880,0.0-1.0-77.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,1.0,,
59,,rl_choice,,html-keyboard-response,59,105804,0.0-1.0-79.0,0,0,23720,,924.0,,,75.0,11.0,11.0,1.0,easy,1000.0,3000.0,0.0,20.0,80.0,20.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,80.0,20.0,60.0,20.0,B,A,65.424,0.924,0.0,
60,,rl_choice_confirmation,,html-keyboard-response,60,106382,0.0-1.0-80.0-0.0,0,0,23720,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,66.0,0.576,,
61,,isi,,html-keyboard-response,61,109384,0.0-1.0-82.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,3.0,,
62,,feedback,,html-keyboard-response,62,110386,0.0-1.0-83.0-0.0,0,0,23720,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,70.0,1.0,,
63,,iti,,html-keyboard-response,63,111387,0.0-1.0-84.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,1.0,,
64,,rl_choice,,html-keyboard-response,64,112227,0.0-1.0-86.0,0,0,23720,,839.0,,,75.0,12.0,12.0,1.0,easy,3000.0,1500.0,0.0,20.0,80.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,80.0,20.0,80.0,20.0,B,A,71.839,0.839,0.0,
65,,rl_choice_confirmation,,html-keyboard-response,65,112890,0.0-1.0-87.0-0.0,0,0,23720,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,72.5,0.661,,
66,,isi,,html-keyboard-response,66,114392,0.0-1.0-89.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,1.5,,
67,,feedback,,html-keyboard-response,67,115393,0.0-1.0-90.0-0.0,0,0,23720,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,75.0,1.0,,
68,,iti,,html-keyboard-response,68,118394,0.0-1.0-91.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,3.0,,
69,,rl_choice,,html-keyboard-response,69,118764,0.0-1.0-93.0,0,0,23720,,369.0,,,75.0,13.0,13.0,1.0,hard,1000.0,2000.0,0.0,40.0,60.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,60.0,40.0,80.0,40.0,D,C,78.369,0.369,0.0,
70,,rl_choice_confirmation,,html-keyboard-response,70,119896,0.0-1.0-94.0-0.0,0,0,23720,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,79.5,1.131,,
71,,isi,,html-keyboard-response,71,121898,0.0-1.0-96.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,2.0,,
72,,feedback,,html-keyboard-response,72,122899,0.0-1.0-97.0-0.0,0,0,23720,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,82.5,1.0,,
73,,iti,,html-keyboard-response,73,123901,0.0-1.0-98.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,1.0,,
74,,rl_choice,,html-keyboard-response,74,124394,0.0-1.0-100.0,0,0,23720,,493.0,,,75.0,14.0,14.0,1.0,easy,1500.0,1500.0,0.0,20.0,80.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,80.0,20.0,80.0,20.0,B,A,83.993,0.493,0.0,
75,,rl_choice_confirmation,,html-keyboard-response,75,125402,0.0-1.0-101.0-0.0,0,0,23720,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,85.0,1.007,,
76,,isi,,html-keyboard-response,76,126905,0.0-1.0-103.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,1.5,,
77,,feedback,,html-keyboard-response,77,127907,0.0-1.0-104.0-0.0,0,0,23720,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,87.5,1.0,,
78,,iti,,html-keyboard-response,78,129409,0.0-1.0-105.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,1.5,,
79,,rl_choice,,html-keyboard-response,79,129700,0.0-1.0-107.0,0,0,23720,,291.0,,,75.0,15.0,15.0,1.0,hard,1500.0,2000.0,1.0,60.0,40.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,40.0,60.0,60.0,40.0,C,D,89.291,0.291,0.0,
80,,rl_choice_confirmation,,html-keyboard-response,80,130910,0.0-1.0-108.0-0.0,0,0,23720,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,90.5,1.209,,
81,,isi,,html-keyboard-response,81,132911,0.0-1.0-110.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,2.0,,
82,,feedback,,html-keyboard-response,82,133914,0.0-1.0-111.0-0.0,0,0,23720,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,93.5,1.0,,
83,,iti,,html-keyboard-response,83,135416,0.0-1.0-112.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,1.5,,
84,,rl_choice,,html-keyboard-response,84,135654,0.0-1.0-114.0,0,0,23720,,238.0,,,75.0,16.0,16.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,40.0,60.0,60.0,60.0,C,D,95.238,0.238,0.0,
85,,rl_choice_confirmation,,html-keyboard-response,85,136918,0.0-1.0-115.0-0.0,0,0,23720,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,96.5,1.262,,
86,,isi,,html-keyboard-response,86,137921,0.0-1.0-117.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,1.0,,
87,,feedback,,html-keyboard-response,87,138923,0.0-1.0-118.0-0.0,0,0,23720,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,98.5,1.0,,
88,,iti,,html-keyboard-response,88,139926,0.0-1.0-119.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,1.0,,
89,,rl_choice,,html-keyboard-response,89,140438,0.0-1.0-121.0,0,0,23720,,512.0,,,75.0,17.0,17.0,1.0,easy,3000.0,1500.0,1.0,80.0,20.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,20.0,80.0,20.0,60.0,A,B,100.012,0.512,0.0,
90,,rl_choice_confirmation,,html-keyboard-response,90,141428,0.0-1.0-122.0-0.0,0,0,23720,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,101.0,0.988,,
91,,isi,,html-keyboard-response,91,142930,0.0-1.0-124.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,1.5,,
92,,feedback,,html-keyboard-response,92,143932,0.0-1.0-125.0-0.0,0,0,23720,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,103.5,1.0,,
93,,iti,,html-keyboard-response,93,146934,0.0-1.0-126.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,3.0,,
94,,rl_choice,,html-keyboard-response,94,147023,0.0-1.0-128.0,0,0,23720,,88.0,,,75.0,18.0,18.0,1.0,hard,3500.0,1500.0,1.0,60.0,40.0,60.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,40.0,60.0,60.0,60.0,C,D,106.588,0.088,0.0,
95,,rl_choice_confirmation,,html-keyboard-response,95,148437,0.0-1.0-129.0-0.0,0,0,23720,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,108.0,1.412,,
96,,isi,,html-keyboard-response,96,149939,0.0-1.0-131.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5,1.5,,
97,,feedback,,html-keyboard-response,97,150942,0.0-1.0-132.0-0.0,0,0,23720,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,110.5,1.0,,
98,,iti,,html-keyboard-response,98,154443,0.0-1.0-133.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,3.5,,
99,,rl_choice,,html-keyboard-response,99,154947,0.0-1.0-135.0,0,0,23720,,503.0,,,75.0,19.0,19.0,1.0,hard,2000.0,1500.0,1.0,60.0,40.0,60.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,40.0,60.0,20.0,60.0,C,D,114.503,0.503,0.0,
100,,rl_choice_confirmation,,html-keyboard-response,100,155946,0.0-1.0-136.0-0.0,0,0,23720,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,115.5,0.997,,
101,,isi,,html-keyboard-response,101,157447,0.0-1.0-138.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,1.5,,
102,,feedback,,html-keyboard-response,102,158448,0.0-1.0-139.0-0.0,0,0,23720,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,118.0,1.0,,
103,,iti,,html-keyboard-response,103,160450,0.0-1.0-140.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,2.0,,
104,,rl_choice,,html-keyboard-response,104,160965,0.0-1.0-142.0,0,0,23720,,515.0,,,75.0,20.0,20.0,1.0,easy,2000.0,1000.0,1.0,80.0,20.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.0,20.0,80.0,20.0,80.0,A,B,120.515,0.515,0.0,
105,,rl_choice_confirmation,,html-keyboard-response,105,161952,0.0-1.0-143.0-0.0,0,0,23720,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,121.5,0.985,,
106,,isi,,html-keyboard-response,106,162953,0.0-1.0-145.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,1.0,,
107,,feedback,,html-keyboard-response,107,163955,0.0-1.0-146.0-0.0,0,0,23720,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,123.5,1.0,,
108,,iti,,html-keyboard-response,108,165957,0.0-1.0-147.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.5,2.0,,
109,,rl_choice,,html-keyboard-response,109,167459,0.0-1.0-149.0,0,0,23720,,,,,,21.0,21.0,1.0,easy,1500.0,2000.0,1.0,80.0,20.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,,,,,,,,127.0,1.5,1.0,
110,,rl_choice_warning,,html-keyboard-response,110,168475,0.0-1.0-151.0-0.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,1.0,,
111,,isi,,html-keyboard-response,111,170477,0.0-1.0-152.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,2.0,,
112,,iti,,html-keyboard-response,112,171979,0.0-1.0-154.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5,1.5,,
113,,rl_choice,,html-keyboard-response,113,172366,0.0-1.0-156.0,0,0,23720,,386.0,,,75.0,22.0,22.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,80.0,20.0,100.0,0.0,B,A,131.886,0.386,0.0,
114,,rl_choice_confirmation,,html-keyboard-response,114,173481,0.0-1.0-157.0-0.0,0,0,23720,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,133.0,1.114,,
115,,isi,,html-keyboard-response,115,174482,0.0-1.0-159.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,1.0,,
116,,feedback,,html-keyboard-response,116,175484,0.0-1.0-160.0-0.0,0,0,23720,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,135.0,1.0,,
117,,iti,,html-keyboard-response,117,176485,0.0-1.0-161.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,1.0,,
118,,rl_choice,,html-keyboard-response,118,177987,0.0-1.0-163.0,0,0,23720,,,,,,23.0,23.0,1.0,hard,2000.0,1000.0,1.0,60.0,40.0,80.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,137.5,1.5,1.0,
119,,rl_choice_warning,,html-keyboard-response,119,178989,0.0-1.0-165.0-0.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5,1.0,,
120,,isi,,html-keyboard-response,120,179991,0.0-1.0-166.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5,1.0,,
121,,iti,,html-keyboard-response,121,181993,0.0-1.0-168.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.5,2.0,,
122,,rl_choice,,html-keyboard-response,122,182296,0.0-1.0-170.0,0,0,23720,,303.0,,,75.0,24.0,24.0,1.0,hard,1000.0,3000.0,1.0,60.0,40.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,40.0,60.0,60.0,40.0,C,D,141.803,0.303,0.0,
123,,rl_choice_confirmation,,html-keyboard-response,123,183495,0.0-1.0-171.0-0.0,0,0,23720,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,143.0,1.197,,
124,,isi,,html-keyboard-response,124,186496,0.0-1.0-173.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,3.0,,
125,,feedback,,html-keyboard-response,125,187497,0.0-1.0-174.0-0.0,0,0,23720,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,147.0,1.0,,
126,,iti,,html-keyboard-response,126,188498,0.0-1.0-175.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,1.0,,
