,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
31,,isi,,html-keyboard-response,31,137610,0.0-1.0-40.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1.0,,
32,,feedback,,html-keyboard-response,32,138612,0.0-1.0-41.0-0.0,0,0,61002,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,38.0,1.0,,
33,,iti,,html-keyboard-response,33,140114,0.0-1.0-42.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,1.5,,
34,,rl_choice,,html-keyboard-response,34,140618,0.0-1.0-44.0,0,0,61002,,502.0,,,75.0,6.0,6.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,60.0,40.0,60.0,40.0,B,A,40.002,0.502,0.0,
35,,rl_choice_confirmation,,html-keyboard-response,35,141618,0.0-1.0-45.0-0.0,0,0,61002,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,41.0,0.998,,
36,,isi,,html-keyboard-response,36,142620,0.0-1.0-47.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.0,,
37,,feedback,,html-keyboard-response,37,143624,0.0-1.0-48.0-0.0,0,0,61002,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,43.0,1.0,,
38,,iti,,html-keyboard-response,38,144627,0.0-1.0-49.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,1.0,,
39,,rl_choice,,html-keyboard-response,39,145090,0.0-1.0-51.0,0,0,61002,,462.0,,,75.0,7.0,7.0,1.0,hard,3000.0,1500.0,0.0,40.0,60.0,20.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,60.0,40.0,40.0,20.0,B,A,44.462,0.462,0.0,
40,,rl_choice_confirmation,,html-keyboard-response,40,146130,0.0-1.0-52.0-0.0,0,0,61002,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,45.5,1.038,,
41,,isi,,html-keyboard-response,41,147632,0.0-1.0-54.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,1.5,,
42,,feedback,,html-keyboard-response,42,148635,0.0-1.0-55.0-0.0,0,0,61002,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,48.0,1.0,,
43,,iti,,html-keyboard-response,43,151638,0.0-1.0-56.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,3.0,,
44,,rl_choice,,html-keyboard-response,44,152291,0.0-1.0-58.0,0,0,61002,,651.0,,,68.0,8.0,8.0,1.0,hard,1000.0,2000.0,1.0,60.0,40.0,60.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,60.0,40.0,60.0,60.0,B,A,51.651,0.651,0.0,
45,,rl_choice_confirmation,,html-keyboard-response,45,153143,0.0-1.0-59.0-0.0,0,0,61002,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,52.5,0.849,,
46,,isi,,html-keyboard-response,46,155144,0.0-1.0-61.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,2.0,,
47,,feedback,,html-keyboard-response,47,156147,0.0-1.0-62.0-0.0,0,0,61002,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,55.5,1.0,,
48,,iti,,html-keyboard-response,48,157149,0.0-1.0-63.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,1.0,,
49,,rl_choice,,html-keyboard-response,49,157658,0.0-1.0-65.0,0,0,61002,,506.0,,,68.0,9.0,9.0,1.0,hard,2000.0,2000.0,1.0,60.0,40.0,80.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,60.0,40.0,80.0,60.0,B,A,57.006,0.506,0.0,
50,,rl_choice_confirmation,,html-keyboard-response,50,158655,0.0-1.0-66.0-0.0,0,0,61002,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,58.0,0.994,,
51,,isi,,html-keyboard-response,51,160658,0.0-1.0-68.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2.0,,
52,,feedback,,html-keyboard-response,52,161660,0.0-1.0-69.0-0.0,0,0,61002,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,61.0,1.0,,
53,,iti,,html-keyboard-response,53,163661,0.0-1.0-70.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,2.0,,
54,,rl_choice,,html-keyboard-response,54,164002,0.0-1.0-72.0,0,0,61002,,340.0,,,75.0,10.0,10.0,1.0,hard,2000.0,2000.0,0.0,40.0,60.0,20.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,60.0,40.0,60.0,20.0,B,A,63.34,0.34,0.0,
55,,rl_choice_confirmation,,html-keyboard-response,55,165166,0.0-1.0-73.0-0.0,0,0,61002,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,64.5,1.16,,
56,,isi,,html-keyboard-response,56,167168,0.0-1.0-75.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,2.0,,
57,,feedback,,html-keyboard-response,57,168170,0.0-1.0-76.0-0.0,0,0,61002,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,67.5,1.0,,
58,,iti,,html-keyboard-response,58,170172,0.0-1.0-77.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,2.0,,
59,,rl_choice,,html-keyboard-response,59,171186,0.0-1.0-79.0,0,0,61002,,1013.0,,,75.0,11.0,11.0,1.0,easy,1500.0,2000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,0.0,20.0,80.0,20.0,100.0,C,D,70.513,1.013,0.0,
60,,rl_choice_confirmation,,html-keyboard-response,60,171676,0.0-1.0-80.0-0.0,0,0,61002,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,71.0,0.487,,
61,,isi,,html-keyboard-response,61,173679,0.0-1.0-82.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,2.0,,
62,,feedback,,html-keyboard-response,62,174682,0.0-1.0-83.0-0.0,0,0,61002,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,74.0,1.0,,
63,,iti,,html-keyboard-response,63,176183,0.0-1.0-84.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,1.5,,
64,,rl_choice,,html-keyboard-response,64,176794,0.0-1.0-86.0,0,0,61002,,609.0,,,68.0,12.0,12.0,1.0,hard,1000.0,1500.0,1.0,60.0,40.0,40.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,60.0,40.0,40.0,20.0,B,A,76.109,0.609,0.0,
65,,rl_choice_confirmation,,html-keyboard-response,65,177689,0.0-1.0-87.0-0.0,0,0,61002,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,77.0,0.891,,
66,,isi,,html-keyboard-response,66,179190,0.0-1.0-89.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5,1.5,,
67,,feedback,,html-keyboard-response,67,180195,0.0-1.0-90.0-0.0,0,0,61002,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,79.5,1.0,,
68,,iti,,html-keyboard-response,68,181197,0.0-1.0-91.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,1.0,,
69,,rl_choice,,html-keyboard-response,69,182051,0.0-1.0-93.0,0,0,61002,,852.0,,,68.0,13.0,13.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,100.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,80.0,20.0,100.0,40.0,D,C,81.352,0.852,0.0,
70,,rl_choice_confirmation,,html-keyboard-response,70,182701,0.0-1.0-94.0-0.0,0,0,61002,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,82.0,0.648,,
71,,isi,,html-keyboard-response,71,184212,0.0-1.0-96.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,1.5,,
72,,feedback,,html-keyboard-response,72,185214,0.0-1.0-97.0-0.0,0,0,61002,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,84.5,1.0,,
73,,iti,,html-keyboard-response,73,186715,0.0-1.0-98.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,1.5,,
74,,rl_choice,,html-keyboard-response,74,187250,0.0-1.0-100.0,0,0,61002,,534.0,,,75.0,14.0,14.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,80.0,20.0,60.0,0.0,D,C,86.534,0.534,0.0,
75,,rl_choice_confirmation,,html-keyboard-response,75,188219,0.0-1.0-101.0-0.0,0,0,61002,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,87.5,0.966,,
76,,isi,,html-keyboard-response,76,189220,0.0-1.0-103.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,1.0,,
77,,feedback,,html-keyboard-response,77,190226,0.0-1.0-104.0-0.0,0,0,61002,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,89.5,1.0,,
78,,iti,,html-keyboard-response,78,191228,0.0-1.0-105.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,1.0,,
79,,rl_choice,,html-keyboard-response,79,191658,0.0-1.0-107.0,0,0,61002,,428.0,,,75.0,15.0,15.0,1.0,easy,1000.0,2000.0,0.0,20.0,80.0,20.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,80.0,20.0,100.0,20.0,D,C,90.928,0.428,0.0,
80,,rl_choice_confirmation,,html-keyboard-response,80,192732,0.0-1.0-108.0-0.0,0,0,61002,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,92.0,1.072,,
81,,isi,,html-keyboard-response,81,194734,0.0-1.0-110.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,2.0,,
82,,feedback,,html-keyboard-response,82,195737,0.0-1.0-111.0-0.0,0,0,61002,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,95.0,1.0,,
83,,iti,,html-keyboard-response,83,196739,0.0-1.0-112.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,1.0,,
84,,rl_choice,,html-keyboard-response,84,197242,0.0-1.0-114.0,0,0,61002,,500.0,,,68.0,16.0,16.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,1.0,60.0,40.0,60.0,20.0,B,A,96.5,0.5,0.0,
85,,rl_choice_confirmation,,html-keyboard-response,85,198245,0.0-1.0-115.0-0.0,0,0,61002,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,97.5,1.0,,
86,,isi,,html-keyboard-response,86,199247,0.0-1.0-117.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5,1.0,,
87,,feedback,,html-keyboard-response,87,200249,0.0-1.0-118.0-0.0,0,0,61002,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,99.5,1.0,,
88,,iti,,html-keyboard-response,88,201251,0.0-1.0-119.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,1.0,,
89,,rl_choice,,html-keyboard-response,89,202026,0.0-1.0-121.0,0,0,61002,,774.0,,,75.0,17.0,17.0,1.0,easy,1000.0,2000.0,0.0,20.0,80.0,40.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,80.0,20.0,100.0,40.0,D,C,101.274,0.774,0.0,
90,,rl_choice_confirmation,,html-keyboard-response,90,202756,0.0-1.0-122.0-0.0,0,0,61002,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,102.0,0.726,,
91,,isi,,html-keyboard-response,91,204758,0.0-1.0-124.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,2.0,,
92,,feedback,,html-keyboard-response,92,205760,0.0-1.0-125.0-0.0,0,0,61002,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,105.0,1.0,,
93,,iti,,html-keyboard-response,93,206763,0.0-1.0-126.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,1.0,,
94,,rl_choice,,html-keyboard-response,94,207402,0.0-1.0-128.0,0,0,61002,,637.0,,,75.0,18.0,18.0,1.0,easy,2000.0,1000.0,0.0,20.0,80.0,0.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,80.0,20.0,100.0,0.0,D,C,106.637,0.637,0.0,
95,,rl_choice_confirmation,,html-keyboard-response,95,208267,0.0-1.0-129.0-0.0,0,0,61002,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,107.5,0.863,,
96,,isi,,html-keyboard-response,96,209270,0.0-1.0-131.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5,1.0,,
97,,feedback,,html-keyboard-response,97,210272,0.0-1.0-132.0-0.0,0,0,61002,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,109.5,1.0,,
98,,iti,,html-keyboard-response,98,212275,0.0-1.0-133.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5,2.0,,
99,,rl_choice,,html-keyboard-response,99,212858,0.0-1.0-135.0,0,0,61002,,582.0,,,75.0,19.0,19.0,1.0,hard,1500.0,1500.0,0.0,40.0,60.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,60.0,40.0,60.0,60.0,B,A,112.082,0.582,0.0,
100,,rl_choice_confirmation,,html-keyboard-response,100,213779,0.0-1.0-136.0-0.0,0,0,61002,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,113.0,0.918,,
101,,isi,,html-keyboard-response,101,215281,0.0-1.0-138.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5,1.5,,
102,,feedback,,html-keyboard-response,102,216284,0.0-1.0-139.0-0.0,0,0,61002,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,115.5,1.0,,
103,,iti,,html-keyboard-response,103,217786,0.0-1.0-140.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,1.5,,
104,,rl_choice,,html-keyboard-response,104,218538,0.0-1.0-142.0,0,0,61002,,750.0,,,68.0,20.0,20.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,80.0,20.0,60.0,40.0,D,C,117.75,0.75,0.0,
105,,rl_choice_confirmation,,html-keyboard-response,105,219291,0.0-1.0-143.0-0.0,0,0,61002,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,118.5,0.75,,
106,,isi,,html-keyboard-response,106,220294,0.0-1.0-145.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5,1.0,,
107,,feedback,,html-keyboard-response,107,221299,0.0-1.0-146.0-0.0,0,0,61002,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,120.5,1.0,,
108,,iti,,html-keyboard-response,108,222301,0.0-1.0-147.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,1.0,,
109,,rl_choice,,html-keyboard-response,109,223059,0.0-1.0-149.0,0,0,61002,,755.0,,,68.0,21.0,21.0,1.0,easy,3500.0,1000.0,1.0,80.0,20.0,60.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,80.0,20.0,60.0,20.0,D,C,122.255,0.755,0.0,
110,,rl_choice_confirmation,,html-keyboard-response,110,223806,0.0-1.0-150.0-0.0,0,0,61002,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,123.0,0.745,,
111,,isi,,html-keyboard-response,111,224809,0.0-1.0-152.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,1.0,,
112,,feedback,,html-keyboard-response,112,225812,0.0-1.0-153.0-0.0,0,0,61002,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,125.0,1.0,,
113,,iti,,html-keyboard-response,113,229314,0.0-1.0-154.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.5,3.5,,
114,,rl_choice,,html-keyboard-response,114,229778,0.0-1.0-156.0,0,0,61002,,463.0,,,68.0,22.0,22.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,1.0,80.0,20.0,80.0,20.0,D,C,128.963,0.463,0.0,
115,,rl_choice_confirmation,,html-keyboard-response,115,230818,0.0-1.0-157.0-0.0,0,0,61002,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,130.0,1.037,,
116,,isi,,html-keyboard-response,116,232320,0.0-1.0-159.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5,1.5,,
117,,feedback,,html-keyboard-response,117,233322,0.0-1.0-160.0-0.0,0,0,61002,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,132.5,1.0,,
118,,iti,,html-keyboard-response,118,234825,0.0-1.0-161.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,1.5,,
119,,rl_choice,,html-keyboard-response,119,235170,0.0-1.0-163.0,0,0,61002,,344.0,,,75.0,23.0,23.0,1.0,easy,2000.0,1500.0,0.0,20.0,80.0,20.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,0.0,80.0,20.0,60.0,20.0,D,C,134.344,0.344,0.0,
120,,rl_choice_confirmation,,html-keyboard-response,120,236329,0.0-1.0-164.0-0.0,0,0,61002,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,135.5,1.156,,
121,,isi,,html-keyboard-response,121,237831,0.0-1.0-166.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,1.5,,
122,,feedback,,html-keyboard-response,122,238834,0.0-1.0-167.0-0.0,0,0,61002,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,138.0,1.0,,
123,,iti,,html-keyboard-response,123,240837,0.0-1.0-168.0,0,0,61002,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,2.0,,
124,,rl_choice,,html-keyboard-response,124,241666,0.0-1.0-170.0,0,0,61002,,827.0,,,75.0,24.0,24.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,60.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,0.0,60.0,40.0,80.0,60.0,B,A,140.827,0.827,0.0,
125,,rl_choice_confirmation,,html-keyboard-response,125,242342,0.0-1.0-171.0-0.0,0,0,61002,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,141.5,0.673,,
