,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,accuracy,onset,duration,no_response,size_final_tally
24,,size_choice_confirmation,,html-keyboard-response,24,262469,0.0-1.0-24.0-0.0,0,0,80,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.399,1.101,,
25,,iti,,html-keyboard-response,25,263475,0.0-1.0-25.0,0,0,80,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,1.0,,
26,,size_choice,,html-keyboard-response,26,263926,0.0-1.0-27.0,0,0,80,,450.0,,,50.0,6.0,6.0,1.0,2500.0,M-XL,1.0,XL,M,4.0,2.0,van,hairdryer,van8,hairdryer9,197.0,78.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van10.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer5.jpg,1.0,van,hairdryer,XL,M,4.0,2.0,van8,hairdryer9,1.0,15.5,0.45,0.0,
27,,size_choice_confirmation,,html-keyboard-response,27,264982,0.0-1.0-28.0-0.0,0,0,80,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.95,1.05,,
28,,iti,,html-keyboard-response,28,267486,0.0-1.0-29.0,0,0,80,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.5,,
29,,size_choice,,html-keyboard-response,29,267534,0.0-1.0-31.0,0,0,80,,46.0,,,50.0,7.0,7.0,1.0,3500.0,XL-XL,,XL,XL,4.0,4.0,crane,car,crane10,car8,169.0,157.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane9.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car14.jpg,1.0,crane,car,XL,XL,4.0,4.0,crane10,car8,,19.5,0.046,0.0,
30,,size_choice_confirmation,,html-keyboard-response,30,268990,0.0-1.0-32.0-0.0,0,0,80,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.546,1.454,,
31,,iti,,html-keyboard-response,31,272494,0.0-1.0-33.0,0,0,80,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3.5,,
32,,size_choice,,html-keyboard-response,32,272605,0.0-1.0-35.0,0,0,80,,109.0,,,50.0,8.0,8.0,1.0,500.0,S-XL,1.0,XL,S,4.0,1.0,dumptruck,die,dumptruck1,die6,170.0,105.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck9.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die1.jpg,1.0,dumptruck,die,XL,S,4.0,1.0,dumptruck1,die6,1.0,24.5,0.109,0.0,
33,,size_choice_confirmation,,html-keyboard-response,33,273998,0.0-1.0-36.0-0.0,0,0,80,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.609,1.391,,
34,,iti,,html-keyboard-response,34,274502,0.0-1.0-37.0,0,0,80,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.5,,
35,,size_choice,,html-keyboard-response,35,274622,0.0-1.0-39.0,0,0,80,,120.0,,,50.0,9.0,9.0,1.0,500.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,hairdryer,dumptruck10,hairdryer8,179.0,77.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck4.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer1.jpg,1.0,dumptruck,hairdryer,XL,M,4.0,2.0,dumptruck10,hairdryer8,1.0,26.5,0.12,0.0,
36,,size_choice_confirmation,,html-keyboard-response,36,276005,0.0-1.0-40.0-0.0,0,0,80,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.62,1.38,,
37,,iti,,html-keyboard-response,37,276506,0.0-1.0-41.0,0,0,80,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.5,,
38,,size_choice,,html-keyboard-response,38,276783,0.0-1.0-43.0,0,0,80,,275.0,,,50.0,10.0,10.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,tractor,ketchup,tractor10,ketchup6,189.0,95.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor8.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup1.jpg,1.0,tractor,ketchup,XL,M,4.0,2.0,tractor10,ketchup6,1.0,28.5,0.275,0.0,
39,,size_choice_confirmation,,html-keyboard-response,39,278010,0.0-1.0-44.0-0.0,0,0,80,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28.775,1.225,,
40,,iti,,html-keyboard-response,40,279513,0.0-1.0-45.0,0,0,80,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1.5,,
41,,size_choice,,html-keyboard-response,41,279830,0.0-1.0-47.0,0,0,80,,316.0,,,50.0,11.0,11.0,1.0,500.0,M-L,1.0,L,M,3.0,2.0,garbagecan,handsaw,garbagecan1,handsaw9,30.0,88.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan4.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw6.jpg,1.0,garbagecan,handsaw,L,M,3.0,2.0,garbagecan1,handsaw9,1.0,31.5,0.316,0.0,
42,,size_choice_confirmation,,html-keyboard-response,42,281017,0.0-1.0-48.0-0.0,0,0,80,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.816,1.184,,
43,,iti,,html-keyboard-response,43,281521,0.0-1.0-49.0,0,0,80,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.5,,
44,,size_choice,,html-keyboard-response,44,281799,0.0-1.0-51.0,0,0,80,,276.0,,,50.0,12.0,12.0,1.0,2000.0,S-L,1.0,L,S,3.0,1.0,cooler,screws,cooler4,screws5,3.0,124.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws2.jpg,1.0,cooler,screws,L,S,3.0,1.0,cooler4,screws5,1.0,33.5,0.276,0.0,
45,,size_choice_confirmation,,html-keyboard-response,45,283028,0.0-1.0-52.0-0.0,0,0,80,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.776,1.224,,
46,,iti,,html-keyboard-response,46,285030,0.0-1.0-53.0,0,0,80,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,2.0,,
47,,size_choice,,html-keyboard-response,47,285735,0.0-1.0-55.0,0,0,80,,704.0,,,50.0,13.0,13.0,1.0,500.0,S-L,1.0,L,S,3.0,1.0,cooler,thread,cooler1,thread2,0.0,141.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread6.jpg,1.0,cooler,thread,L,S,3.0,1.0,cooler1,thread2,1.0,37.0,0.704,0.0,
48,,size_choice_confirmation,,html-keyboard-response,48,286534,0.0-1.0-56.0-0.0,0,0,80,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,37.704,0.796,,
49,,iti,,html-keyboard-response,49,287039,0.0-1.0-57.0,0,0,80,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,0.5,,
50,,size_choice,,html-keyboard-response,50,287051,0.0-1.0-59.0,0,0,80,,11.0,,,50.0,14.0,14.0,1.0,1500.0,M-XL,0.0,M,XL,2.0,4.0,basketball,tractor,basketball7,tractor6,56.0,185.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor3.jpg,1.0,basketball,tractor,M,XL,2.0,4.0,basketball7,tractor6,0.0,39.0,0.011,0.0,
51,,size_choice_confirmation,,html-keyboard-response,51,288543,0.0-1.0-60.0-0.0,0,0,80,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,39.011,1.489,,
52,,iti,,html-keyboard-response,52,290046,0.0-1.0-61.0,0,0,80,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,1.5,,
53,,size_choice,,html-keyboard-response,53,290167,0.0-1.0-63.0,0,0,80,,119.0,,,50.0,15.0,15.0,1.0,500.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,cooler,coffeemaker3,cooler7,62.0,6.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker13.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler4.jpg,1.0,coffeemaker,cooler,M,L,2.0,3.0,coffeemaker3,cooler7,0.0,42.0,0.119,0.0,
54,,size_choice_confirmation,,html-keyboard-response,54,291551,0.0-1.0-64.0-0.0,0,0,80,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,42.119,1.381,,
55,,iti,,html-keyboard-response,55,292052,0.0-1.0-65.0,0,0,80,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,0.5,,
56,,size_choice,,html-keyboard-response,56,292903,0.0-1.0-67.0,0,0,80,,849.0,,,50.0,16.0,16.0,1.0,1500.0,M-M,,M,M,2.0,2.0,hairdryer,basketball,hairdryer3,basketball3,72.0,52.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer17.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball10.jpg,1.0,hairdryer,basketball,M,M,2.0,2.0,hairdryer3,basketball3,,44.0,0.849,0.0,
57,,size_choice_confirmation,,html-keyboard-response,57,293556,0.0-1.0-68.0-0.0,0,0,80,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,44.849,0.651,,
58,,iti,,html-keyboard-response,58,295060,0.0-1.0-69.0,0,0,80,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,1.5,,
59,,size_choice,,html-keyboard-response,59,295384,0.0-1.0-71.0,0,0,80,,324.0,,,50.0,17.0,17.0,1.0,500.0,S-L,0.0,S,L,1.0,3.0,die,mailbox,die10,mailbox10,109.0,49.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die6.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox8.jpg,1.0,die,mailbox,S,L,1.0,3.0,die10,mailbox10,0.0,47.0,0.324,0.0,
60,,size_choice_confirmation,,html-keyboard-response,60,296564,0.0-1.0-72.0-0.0,0,0,80,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,47.324,1.176,,
61,,iti,,html-keyboard-response,61,297066,0.0-1.0-73.0,0,0,80,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,0.5,,
62,,size_choice,,html-keyboard-response,62,297077,0.0-1.0-75.0,0,0,80,,9.0,,,50.0,18.0,18.0,1.0,3500.0,M-XL,1.0,XL,M,4.0,2.0,crane,coffeemaker,crane5,coffeemaker2,164.0,61.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane1.jpg,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker12.jpg,1.0,crane,coffeemaker,XL,M,4.0,2.0,crane5,coffeemaker2,1.0,49.0,0.009,0.0,
63,,size_choice_confirmation,,html-keyboard-response,63,298569,0.0-1.0-76.0-0.0,0,0,80,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.009,1.491,,
64,,iti,,html-keyboard-response,64,302074,0.0-1.0-77.0,0,0,80,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,3.5,,
65,,size_choice,,html-keyboard-response,65,302247,0.0-1.0-79.0,0,0,80,,172.0,,,50.0,19.0,19.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,car,handsaw,car6,handsaw2,155.0,81.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car12.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw9.jpg,1.0,car,handsaw,XL,M,4.0,2.0,car6,handsaw2,1.0,54.0,0.172,0.0,
66,,size_choice_confirmation,,html-keyboard-response,66,303578,0.0-1.0-80.0-0.0,0,0,80,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,54.172,1.328,,
67,,iti,,html-keyboard-response,67,305080,0.0-1.0-81.0,0,0,80,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,1.5,,
68,,size_choice,,html-keyboard-response,68,306142,0.0-1.0-83.0,0,0,80,,1061.0,,,50.0,20.0,20.0,1.0,500.0,M-M,,M,M,2.0,2.0,handsaw,ketchup,handsaw4,ketchup9,83.0,98.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup7.jpg,1.0,handsaw,ketchup,M,M,2.0,2.0,handsaw4,ketchup9,,57.0,1.061,0.0,
69,,size_choice_confirmation,,html-keyboard-response,69,306582,0.0-1.0-84.0-0.0,0,0,80,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,58.061,0.439,,
70,,iti,,html-keyboard-response,70,307085,0.0-1.0-85.0,0,0,80,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,0.5,,
71,,size_choice,,html-keyboard-response,71,307472,0.0-1.0-87.0,0,0,80,,386.0,,,50.0,21.0,21.0,1.0,5500.0,S-XL,1.0,XL,S,4.0,1.0,crane,screws,crane8,screws2,167.0,121.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws5.jpg,1.0,crane,screws,XL,S,4.0,1.0,crane8,screws2,1.0,59.0,0.386,0.0,
72,,size_choice_confirmation,,html-keyboard-response,72,308591,0.0-1.0-88.0-0.0,0,0,80,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,59.386,1.114,,
73,,iti,,html-keyboard-response,73,314095,0.0-1.0-89.0,0,0,80,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,5.5,,
74,,size_choice,,html-keyboard-response,74,315597,0.0-1.0-91.0,0,0,80,,,,,,22.0,22.0,1.0,500.0,M-L,1.0,L,M,3.0,2.0,garbagecan,hairdryer,garbagecan10,hairdryer7,39.0,76.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan11.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer3.jpg,,,,,,,,,,,66.0,1.5,1.0,
75,,iti,,html-keyboard-response,75,316101,0.0-1.0-93.0,0,0,80,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,0.5,,
76,,size_choice,,html-keyboard-response,76,316367,0.0-1.0-95.0,0,0,80,,265.0,,,50.0,23.0,23.0,1.0,2500.0,S-L,1.0,L,S,3.0,1.0,deskchair,paperclip,deskchair1,paperclip5,10.0,114.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair9.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip2.jpg,1.0,deskchair,paperclip,L,S,3.0,1.0,deskchair1,paperclip5,1.0,68.0,0.265,0.0,
77,,size_choice_confirmation,,html-keyboard-response,77,317605,0.0-1.0-96.0-0.0,0,0,80,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,68.265,1.235,,
78,,iti,,html-keyboard-response,78,320111,0.0-1.0-97.0,0,0,80,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,2.5,,
79,,size_choice,,html-keyboard-response,79,321616,0.0-1.0-99.0,0,0,80,,,,,,24.0,24.0,1.0,4000.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,van,coffeemaker9,van4,68.0,193.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker7.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van7.jpg,,,,,,,,,,,72.0,1.5,1.0,
80,,iti,,html-keyboard-response,80,325621,0.0-1.0-101.0,0,0,80,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,4.0,,
81,,size_choice,,html-keyboard-response,81,327126,0.0-1.0-103.0,0,0,80,,,,,,25.0,25.0,1.0,2000.0,L-L,,L,L,3.0,3.0,deskchair,mailbox,deskchair10,mailbox3,19.0,42.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair2.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox1.jpg,,,,,,,,,,,77.5,1.5,1.0,
82,,iti,,html-keyboard-response,82,329131,0.0-1.0-105.0,0,0,80,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,2.0,,
83,,size_choice,,html-keyboard-response,83,329149,0.0-1.0-107.0,0,0,80,,17.0,,,50.0,26.0,26.0,1.0,6000.0,M-L,1.0,L,M,3.0,2.0,mailbox,basketball,mailbox7,basketball1,46.0,50.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball9.jpg,1.0,mailbox,basketball,L,M,3.0,2.0,mailbox7,basketball1,1.0,81.0,0.017,0.0,
84,,size_choice_confirmation,,html-keyboard-response,84,330633,0.0-1.0-108.0-0.0,0,0,80,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,81.017,1.483,,
85,,iti,,html-keyboard-response,85,336635,0.0-1.0-109.0,0,0,80,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,6.0,,
86,,size_choice,,html-keyboard-response,86,337369,0.0-1.0-111.0,0,0,80,,732.0,,,50.0,27.0,27.0,1.0,1500.0,S-XL,0.0,S,XL,1.0,4.0,teabag,dumptruck,teabag8,dumptruck8,137.0,177.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag7.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck7.jpg,1.0,teabag,dumptruck,S,XL,1.0,4.0,teabag8,dumptruck8,0.0,88.5,0.732,0.0,
87,,size_choice_confirmation,,html-keyboard-response,87,338139,0.0-1.0-112.0-0.0,0,0,80,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,89.232,0.768,,
88,,iti,,html-keyboard-response,88,339643,0.0-1.0-113.0,0,0,80,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,1.5,,
89,,size_choice,,html-keyboard-response,89,340233,0.0-1.0-115.0,0,0,80,,589.0,,,50.0,28.0,28.0,1.0,2000.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,ketchup,dumptruck4,ketchup2,173.0,91.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck1.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup9.jpg,1.0,dumptruck,ketchup,XL,M,4.0,2.0,dumptruck4,ketchup2,1.0,91.5,0.589,0.0,
90,,size_choice_confirmation,,html-keyboard-response,90,341147,0.0-1.0-116.0-0.0,0,0,80,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,92.089,0.911,,
91,,iti,,html-keyboard-response,91,343152,0.0-1.0-117.0,0,0,80,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,2.0,,
92,,size_choice,,html-keyboard-response,92,343624,0.0-1.0-119.0,0,0,80,,469.0,,,50.0,29.0,29.0,1.0,500.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,garbagecan,coffeemaker5,garbagecan4,64.0,33.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker10.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan6.jpg,1.0,coffeemaker,garbagecan,M,L,2.0,3.0,coffeemaker5,garbagecan4,0.0,95.0,0.469,0.0,
