,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,onset,duration,no_response,total_bonus_tally
19,,rl_choice,,html-keyboard-response,19,38898,0.0-1.0-24.0,0,0,80,,,,,,3.0,3.0,1.0,hard,1000.0,3500.0,0.0,40.0,60.0,60.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,,,,,,,,18.5,1.5,1.0,
20,,rl_choice_warning,,html-keyboard-response,20,39903,0.0-1.0-26.0-0.0,0,0,80,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,20.0,1.0,,
21,,isi,,html-keyboard-response,21,43407,0.0-1.0-27.0,0,0,80,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,21.0,3.5,,
22,,iti,,html-keyboard-response,22,44413,0.0-1.0-29.0,0,0,80,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,24.5,1.0,,
23,,rl_choice,,html-keyboard-response,23,45920,0.0-1.0-31.0,0,0,80,,,,,,4.0,4.0,1.0,hard,1500.0,3000.0,0.0,40.0,60.0,20.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,,,,,,,,25.5,1.5,1.0,
24,,rl_choice_warning,,html-keyboard-response,24,46923,0.0-1.0-33.0-0.0,0,0,80,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,27.0,1.0,,
25,,isi,,html-keyboard-response,25,49927,0.0-1.0-34.0,0,0,80,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,28.0,3.0,,
26,,iti,,html-keyboard-response,26,51433,0.0-1.0-36.0,0,0,80,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,31.0,1.5,,
27,,rl_choice,,html-keyboard-response,27,52939,0.0-1.0-38.0,0,0,80,,,,,,5.0,5.0,1.0,easy,2000.0,2000.0,0.0,20.0,80.0,20.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,,,,,,,,32.5,1.5,1.0,
28,,rl_choice_warning,,html-keyboard-response,28,53941,0.0-1.0-40.0-0.0,0,0,80,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,34.0,1.0,,
29,,isi,,html-keyboard-response,29,55943,0.0-1.0-41.0,0,0,80,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,35.0,2.0,,
30,,iti,,html-keyboard-response,30,57946,0.0-1.0-43.0,0,0,80,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,37.0,2.0,,
31,,rl_choice,,html-keyboard-response,31,59451,0.0-1.0-45.0,0,0,80,,,,,,6.0,6.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,,,,,,,,39.0,1.5,1.0,
32,,rl_choice_warning,,html-keyboard-response,32,60454,0.0-1.0-47.0-0.0,0,0,80,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,40.5,1.0,,
33,,isi,,html-keyboard-response,33,61456,0.0-1.0-48.0,0,0,80,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,41.5,1.0,,
34,,iti,,html-keyboard-response,34,62459,0.0-1.0-50.0,0,0,80,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,42.5,1.0,,
35,,rl_choice,,html-keyboard-response,35,63966,0.0-1.0-52.0,0,0,80,,,,,,7.0,7.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,60.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,,,,,,,,43.5,1.5,1.0,
36,,rl_choice_warning,,html-keyboard-response,36,64971,0.0-1.0-54.0-0.0,0,0,80,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,45.0,1.0,,
37,,isi,,html-keyboard-response,37,65977,0.0-1.0-55.0,0,0,80,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,46.0,1.0,,
38,,iti,,html-keyboard-response,38,67483,0.0-1.0-57.0,0,0,80,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,47.0,1.5,,
39,,rl_choice,,html-keyboard-response,39,68987,0.0-1.0-59.0,0,0,80,,,,,,8.0,8.0,1.0,easy,1500.0,2000.0,0.0,20.0,80.0,0.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,,,,,,,,48.5,1.5,1.0,
40,,rl_choice_warning,,html-keyboard-response,40,69989,0.0-1.0-61.0-0.0,0,0,80,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,50.0,1.0,,
41,,isi,,html-keyboard-response,41,71995,0.0-1.0-62.0,0,0,80,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,51.0,2.0,,
42,,iti,,html-keyboard-response,42,73499,0.0-1.0-64.0,0,0,80,,,,,,8.0,,1.0,,,,,,,,,,,,,,,,,,,,53.0,1.5,,
43,,rl_choice,,html-keyboard-response,43,75003,0.0-1.0-66.0,0,0,80,,,,,,9.0,9.0,1.0,easy,2000.0,1000.0,1.0,80.0,20.0,60.0,0.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,,,,,,,,54.5,1.5,1.0,
44,,rl_choice_warning,,html-keyboard-response,44,76006,0.0-1.0-68.0-0.0,0,0,80,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,56.0,1.0,,
45,,isi,,html-keyboard-response,45,77009,0.0-1.0-69.0,0,0,80,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,57.0,1.0,,
46,,iti,,html-keyboard-response,46,79014,0.0-1.0-71.0,0,0,80,,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,58.0,2.0,,
47,,rl_choice,,html-keyboard-response,47,80518,0.0-1.0-73.0,0,0,80,,,,,,10.0,10.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,40.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,60.0,1.5,1.0,
48,,rl_choice_warning,,html-keyboard-response,48,81521,0.0-1.0-75.0-0.0,0,0,80,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,61.5,1.0,,
49,,isi,,html-keyboard-response,49,82525,0.0-1.0-76.0,0,0,80,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,62.5,1.0,,
50,,iti,,html-keyboard-response,50,83528,0.0-1.0-78.0,0,0,80,,,,,,10.0,,1.0,,,,,,,,,,,,,,,,,,,,63.5,1.0,,
51,,rl_choice,,html-keyboard-response,51,85034,0.0-1.0-80.0,0,0,80,,,,,,11.0,11.0,1.0,easy,1000.0,3000.0,0.0,20.0,80.0,20.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,,,,,,,,64.5,1.5,1.0,
52,,rl_choice_warning,,html-keyboard-response,52,86039,0.0-1.0-82.0-0.0,0,0,80,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,66.0,1.0,,
53,,isi,,html-keyboard-response,53,89041,0.0-1.0-83.0,0,0,80,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,67.0,3.0,,
54,,iti,,html-keyboard-response,54,90046,0.0-1.0-85.0,0,0,80,,,,,,11.0,,1.0,,,,,,,,,,,,,,,,,,,,70.0,1.0,,
55,,rl_choice,,html-keyboard-response,55,91549,0.0-1.0-87.0,0,0,80,,,,,,12.0,12.0,1.0,easy,3000.0,1500.0,0.0,20.0,80.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,,,,,,,,71.0,1.5,1.0,
56,,rl_choice_warning,,html-keyboard-response,56,92552,0.0-1.0-89.0-0.0,0,0,80,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,72.5,1.0,,
57,,isi,,html-keyboard-response,57,94057,0.0-1.0-90.0,0,0,80,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,73.5,1.5,,
58,,iti,,html-keyboard-response,58,97063,0.0-1.0-92.0,0,0,80,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,75.0,3.0,,
59,,rl_choice,,html-keyboard-response,59,98567,0.0-1.0-94.0,0,0,80,,,,,,13.0,13.0,1.0,hard,1000.0,2000.0,0.0,40.0,60.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,,,,,,,,78.0,1.5,1.0,
60,,rl_choice_warning,,html-keyboard-response,60,99571,0.0-1.0-96.0-0.0,0,0,80,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,79.5,1.0,,
61,,isi,,html-keyboard-response,61,101575,0.0-1.0-97.0,0,0,80,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,80.5,2.0,,
62,,iti,,html-keyboard-response,62,102578,0.0-1.0-99.0,0,0,80,,,,,,13.0,,1.0,,,,,,,,,,,,,,,,,,,,82.5,1.0,,
63,,rl_choice,,html-keyboard-response,63,104082,0.0-1.0-101.0,0,0,80,,,,,,14.0,14.0,1.0,easy,1500.0,1500.0,0.0,20.0,80.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,,,,,,,,83.5,1.5,1.0,
64,,rl_choice_warning,,html-keyboard-response,64,105087,0.0-1.0-103.0-0.0,0,0,80,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,85.0,1.0,,
65,,isi,,html-keyboard-response,65,106589,0.0-1.0-104.0,0,0,80,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,86.0,1.5,,
66,,iti,,html-keyboard-response,66,108093,0.0-1.0-106.0,0,0,80,,,,,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,87.5,1.5,,
67,,rl_choice,,html-keyboard-response,67,109596,0.0-1.0-108.0,0,0,80,,,,,,15.0,15.0,1.0,hard,1500.0,2000.0,1.0,60.0,40.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,89.0,1.5,1.0,
68,,rl_choice_warning,,html-keyboard-response,68,110599,0.0-1.0-110.0-0.0,0,0,80,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,90.5,1.0,,
69,,isi,,html-keyboard-response,69,112605,0.0-1.0-111.0,0,0,80,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,91.5,2.0,,
70,,iti,,html-keyboard-response,70,114110,0.0-1.0-113.0,0,0,80,,,,,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,93.5,1.5,,
71,,rl_choice,,html-keyboard-response,71,115613,0.0-1.0-115.0,0,0,80,,,,,,16.0,16.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,95.0,1.5,1.0,
72,,rl_choice_warning,,html-keyboard-response,72,116619,0.0-1.0-117.0-0.0,0,0,80,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,96.5,1.0,,
73,,isi,,html-keyboard-response,73,117622,0.0-1.0-118.0,0,0,80,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,97.5,1.0,,
74,,iti,,html-keyboard-response,74,118626,0.0-1.0-120.0,0,0,80,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,98.5,1.0,,
75,,rl_choice,,html-keyboard-response,75,120130,0.0-1.0-122.0,0,0,80,,,,,,17.0,17.0,1.0,easy,3000.0,1500.0,1.0,80.0,20.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,,,,,,,,99.5,1.5,1.0,
76,,rl_choice_warning,,html-keyboard-response,76,121133,0.0-1.0-124.0-0.0,0,0,80,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,101.0,1.0,,
77,,isi,,html-keyboard-response,77,122638,0.0-1.0-125.0,0,0,80,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,102.0,1.5,,
78,,iti,,html-keyboard-response,78,125640,0.0-1.0-127.0,0,0,80,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,,,,,103.5,3.0,,
79,,rl_choice,,html-keyboard-response,79,127144,0.0-1.0-129.0,0,0,80,,,,,,18.0,18.0,1.0,hard,3500.0,1500.0,1.0,60.0,40.0,60.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,106.5,1.5,1.0,
80,,rl_choice_warning,,html-keyboard-response,80,128151,0.0-1.0-131.0-0.0,0,0,80,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,108.0,1.0,,
81,,isi,,html-keyboard-response,81,129653,0.0-1.0-132.0,0,0,80,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,109.0,1.5,,
82,,iti,,html-keyboard-response,82,133158,0.0-1.0-134.0,0,0,80,,,,,,18.0,,1.0,,,,,,,,,,,,,,,,,,,,110.5,3.5,,
83,,rl_choice,,html-keyboard-response,83,134664,0.0-1.0-136.0,0,0,80,,,,,,19.0,19.0,1.0,hard,2000.0,1500.0,1.0,60.0,40.0,60.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,114.0,1.5,1.0,
84,,rl_choice_warning,,html-keyboard-response,84,135668,0.0-1.0-138.0-0.0,0,0,80,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,115.5,1.0,,
85,,isi,,html-keyboard-response,85,137171,0.0-1.0-139.0,0,0,80,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,116.5,1.5,,
86,,iti,,html-keyboard-response,86,139176,0.0-1.0-141.0,0,0,80,,,,,,19.0,,1.0,,,,,,,,,,,,,,,,,,,,118.0,2.0,,
87,,rl_choice,,html-keyboard-response,87,140680,0.0-1.0-143.0,0,0,80,,,,,,20.0,20.0,1.0,easy,2000.0,1000.0,1.0,80.0,20.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,,,,,,,,120.0,1.5,1.0,
88,,rl_choice_warning,,html-keyboard-response,88,141686,0.0-1.0-145.0-0.0,0,0,80,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,121.5,1.0,,
89,,isi,,html-keyboard-response,89,142690,0.0-1.0-146.0,0,0,80,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,122.5,1.0,,
90,,iti,,html-keyboard-response,90,144696,0.0-1.0-148.0,0,0,80,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,123.5,2.0,,
91,,rl_choice,,html-keyboard-response,91,146200,0.0-1.0-150.0,0,0,80,,,,,,21.0,21.0,1.0,easy,1500.0,2000.0,1.0,80.0,20.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,,,,,,,,125.5,1.5,1.0,
92,,rl_choice_warning,,html-keyboard-response,92,147206,0.0-1.0-152.0-0.0,0,0,80,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,127.0,1.0,,
93,,isi,,html-keyboard-response,93,149211,0.0-1.0-153.0,0,0,80,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,128.0,2.0,,
94,,iti,,html-keyboard-response,94,150712,0.0-1.0-155.0,0,0,80,,,,,,21.0,,1.0,,,,,,,,,,,,,,,,,,,,130.0,1.5,,
95,,rl_choice,,html-keyboard-response,95,152217,0.0-1.0-157.0,0,0,80,,,,,,22.0,22.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,0.0,100.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,,,,,,,,131.5,1.5,1.0,
96,,rl_choice_warning,,html-keyboard-response,96,153222,0.0-1.0-159.0-0.0,0,0,80,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,133.0,1.0,,
97,,isi,,html-keyboard-response,97,154227,0.0-1.0-160.0,0,0,80,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,134.0,1.0,,
98,,iti,,html-keyboard-response,98,155230,0.0-1.0-162.0,0,0,80,,,,,,22.0,,1.0,,,,,,,,,,,,,,,,,,,,135.0,1.0,,
99,,rl_choice,,html-keyboard-response,99,156733,0.0-1.0-164.0,0,0,80,,,,,,23.0,23.0,1.0,hard,2000.0,1000.0,1.0,60.0,40.0,80.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,136.0,1.5,1.0,
100,,rl_choice_warning,,html-keyboard-response,100,157736,0.0-1.0-166.0-0.0,0,0,80,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,137.5,1.0,,
101,,isi,,html-keyboard-response,101,158740,0.0-1.0-167.0,0,0,80,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,138.5,1.0,,
102,,iti,,html-keyboard-response,102,160745,0.0-1.0-169.0,0,0,80,,,,,,23.0,,1.0,,,,,,,,,,,,,,,,,,,,139.5,2.0,,
103,,rl_choice,,html-keyboard-response,103,162249,0.0-1.0-171.0,0,0,80,,,,,,24.0,24.0,1.0,hard,1000.0,3000.0,1.0,60.0,40.0,40.0,60.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,141.5,1.5,1.0,
104,,rl_choice_warning,,html-keyboard-response,104,163251,0.0-1.0-173.0-0.0,0,0,80,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,143.0,1.0,,
105,,isi,,html-keyboard-response,105,166257,0.0-1.0-174.0,0,0,80,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,144.0,3.0,,
106,,iti,,html-keyboard-response,106,167262,0.0-1.0-176.0,0,0,80,,,,,,24.0,,1.0,,,,,,,,,,,,,,,,,,,,147.0,1.0,,
107,,rl_choice,,html-keyboard-response,107,168768,0.0-1.0-178.0,0,0,80,,,,,,25.0,25.0,1.0,hard,2000.0,1000.0,1.0,60.0,40.0,40.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,,,,,,,,148.0,1.5,1.0,
108,,rl_choice_warning,,html-keyboard-response,108,169771,0.0-1.0-180.0-0.0,0,0,80,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,149.5,1.0,,
109,,isi,,html-keyboard-response,109,170777,0.0-1.0-181.0,0,0,80,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,150.5,1.0,,
110,,iti,,html-keyboard-response,110,172782,0.0-1.0-183.0,0,0,80,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,,,,,151.5,2.0,,
111,,rl_choice,,html-keyboard-response,111,174287,0.0-1.0-185.0,0,0,80,,,,,,26.0,26.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,100.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,,,,,,,,153.5,1.5,1.0,
112,,rl_choice_warning,,html-keyboard-response,112,175293,0.0-1.0-187.0-0.0,0,0,80,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,155.0,1.0,,
113,,isi,,html-keyboard-response,113,176297,0.0-1.0-188.0,0,0,80,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,156.0,1.0,,
114,,iti,,html-keyboard-response,114,177300,0.0-1.0-190.0,0,0,80,,,,,,26.0,,1.0,,,,,,,,,,,,,,,,,,,,157.0,1.0,,
115,,rl_choice,,html-keyboard-response,115,178804,0.0-1.0-192.0,0,0,80,,,,,,27.0,27.0,1.0,hard,1000.0,1500.0,0.0,40.0,60.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,,,,,,,,158.0,1.5,1.0,
116,,rl_choice_warning,,html-keyboard-response,116,179808,0.0-1.0-194.0-0.0,0,0,80,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,159.5,1.0,,
117,,isi,,html-keyboard-response,117,181311,0.0-1.0-195.0,0,0,80,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,160.5,1.5,,
118,,iti,,html-keyboard-response,118,182317,0.0-1.0-197.0,0,0,80,,,,,,27.0,,1.0,,,,,,,,,,,,,,,,,,,,162.0,1.0,,
119,,rl_choice,,html-keyboard-response,119,183824,0.0-1.0-199.0,0,0,80,,,,,,28.0,28.0,1.0,hard,1500.0,1500.0,0.0,40.0,60.0,40.0,40.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,,,,,,,,163.0,1.5,1.0,
120,,rl_choice_warning,,html-keyboard-response,120,184825,0.0-1.0-201.0-0.0,0,0,80,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,164.5,1.0,,
121,,isi,,html-keyboard-response,121,186331,0.0-1.0-202.0,0,0,80,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,165.5,1.5,,
122,,iti,,html-keyboard-response,122,187834,0.0-1.0-204.0,0,0,80,,,,,,28.0,,1.0,,,,,,,,,,,,,,,,,,,,167.0,1.5,,
123,,rl_choice,,html-keyboard-response,123,189339,0.0-1.0-206.0,0,0,80,,,,,,29.0,29.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,,,,,,,,168.5,1.5,1.0,
124,,rl_choice_warning,,html-keyboard-response,124,190346,0.0-1.0-208.0-0.0,0,0,80,,,,,,29.0,,1.0,,,,,,,,,,,,,,,,,,,,170.0,1.0,,
