,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,accuracy,onset,duration,no_response,size_final_tally
10,,size_choice,,html-keyboard-response,10,88686,0.0-1.0-10.0,0,0,23720,,879.0,,,68.0,2.0,2.0,1.0,1000.0,M-L,1.0,L,M,3.0,2.0,mailbox,ketchup,mailbox9,ketchup7,48.0,96.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup4.jpg,1.0,mailbox,ketchup,L,M,3.0,2.0,mailbox9,ketchup7,1.0,6.879,0.879,0.0,
11,,size_choice_confirmation,,html-keyboard-response,11,89309,0.0-1.0-11.0-0.0,0,0,23720,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.621,,
12,,iti,,html-keyboard-response,12,90311,0.0-1.0-12.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,1.0,,
13,,size_choice,,html-keyboard-response,13,91141,0.0-1.0-14.0,0,0,23720,,829.0,,,68.0,3.0,3.0,1.0,2000.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,ketchup,dumptruck4,ketchup2,173.0,91.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck1.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup9.jpg,1.0,dumptruck,ketchup,XL,M,4.0,2.0,dumptruck4,ketchup2,1.0,9.329,0.829,0.0,
14,,size_choice_confirmation,,html-keyboard-response,14,91814,0.0-1.0-15.0-0.0,0,0,23720,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.671,,
15,,iti,,html-keyboard-response,15,93815,0.0-1.0-16.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,,
16,,size_choice,,html-keyboard-response,16,94454,0.0-1.0-18.0,0,0,23720,,637.0,,,75.0,4.0,4.0,1.0,1000.0,L-XL,0.0,L,XL,3.0,4.0,garbagecan,dumptruck,garbagecan9,dumptruck7,38.0,176.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan12.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck6.jpg,0.0,dumptruck,garbagecan,XL,L,4.0,3.0,dumptruck7,garbagecan9,1.0,12.637,0.637,0.0,
17,,size_choice_confirmation,,html-keyboard-response,17,95318,0.0-1.0-19.0-0.0,0,0,23720,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,0.863,,
18,,iti,,html-keyboard-response,18,96321,0.0-1.0-20.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,1.0,,
19,,size_choice,,html-keyboard-response,19,97433,0.0-1.0-22.0,0,0,23720,,1112.0,,,68.0,5.0,5.0,1.0,1500.0,S-L,1.0,L,S,3.0,1.0,mailbox,thread,mailbox8,thread8,47.0,147.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread10.jpg,1.0,mailbox,thread,L,S,3.0,1.0,mailbox8,thread8,1.0,15.612,1.112,0.0,
20,,size_choice_confirmation,,html-keyboard-response,20,97823,0.0-1.0-23.0-0.0,0,0,23720,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.388,,
21,,iti,,html-keyboard-response,21,99325,0.0-1.0-24.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,1.5,,
22,,size_choice,,html-keyboard-response,22,100623,0.0-1.0-26.0,0,0,23720,,1298.0,,,68.0,6.0,6.0,1.0,2000.0,S-L,1.0,L,S,3.0,1.0,garbagecan,teabag,garbagecan6,teabag10,35.0,139.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan14.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag4.jpg,1.0,garbagecan,teabag,L,S,3.0,1.0,garbagecan6,teabag10,1.0,18.798,1.298,0.0,
23,,size_choice_confirmation,,html-keyboard-response,23,100826,0.0-1.0-27.0-0.0,0,0,23720,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.000000000000004,0.202,,
24,,iti,,html-keyboard-response,24,102827,0.0-1.0-28.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.000000000000004,2.0,,
25,,size_choice,,html-keyboard-response,25,103408,0.0-1.0-30.0,0,0,23720,,580.0,,,68.0,7.0,7.0,1.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,car,ketchup,car2,ketchup5,151.0,94.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup3.jpg,1.0,car,ketchup,XL,M,4.0,2.0,car2,ketchup5,1.0,21.58,0.58,0.0,
26,,size_choice_confirmation,,html-keyboard-response,26,104330,0.0-1.0-31.0-0.0,0,0,23720,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.500000000000004,0.92,,
27,,iti,,html-keyboard-response,27,105332,0.0-1.0-32.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.500000000000004,1.0,,
28,,size_choice,,html-keyboard-response,28,106526,0.0-1.0-34.0,0,0,23720,,1194.0,,,68.0,8.0,8.0,1.0,1000.0,XL-XL,,XL,XL,4.0,4.0,van,car,van3,car4,192.0,153.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car6.jpg,1.0,van,car,XL,XL,4.0,4.0,van3,car4,,24.694000000000003,1.194,0.0,
29,,size_choice_confirmation,,html-keyboard-response,29,106834,0.0-1.0-35.0-0.0,0,0,23720,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.000000000000004,0.306,,
30,,iti,,html-keyboard-response,30,107835,0.0-1.0-36.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.000000000000004,1.0,,
31,,size_choice,,html-keyboard-response,31,108649,0.0-1.0-38.0,0,0,23720,,813.0,,,75.0,9.0,9.0,1.0,1500.0,S-XL,0.0,S,XL,1.0,4.0,teabag,dumptruck,teabag8,dumptruck8,137.0,177.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag7.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck7.jpg,0.0,dumptruck,teabag,XL,S,4.0,1.0,dumptruck8,teabag8,1.0,26.813,0.813,0.0,
32,,size_choice_confirmation,,html-keyboard-response,32,109338,0.0-1.0-39.0-0.0,0,0,23720,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.500000000000004,0.687,,
33,,iti,,html-keyboard-response,33,110840,0.0-1.0-40.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.000000000000004,1.5,,
34,,size_choice,,html-keyboard-response,34,112290,0.0-1.0-42.0,0,0,23720,,1449.0,,,75.0,10.0,10.0,1.0,1000.0,M-M,,M,M,2.0,2.0,handsaw,ketchup,handsaw4,ketchup9,83.0,98.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup7.jpg,0.0,ketchup,handsaw,M,M,2.0,2.0,ketchup9,handsaw4,,30.449000000000005,1.449,0.0,
35,,size_choice_confirmation,,html-keyboard-response,35,112343,0.0-1.0-43.0-0.0,0,0,23720,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.500000000000004,0.051,,
36,,iti,,html-keyboard-response,36,113344,0.0-1.0-44.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.500000000000004,1.0,,
37,,size_choice,,html-keyboard-response,37,114757,0.0-1.0-46.0,0,0,23720,,1411.0,,,75.0,11.0,11.0,1.0,1000.0,M-L,0.0,M,L,2.0,3.0,hairdryer,garbagecan,hairdryer6,garbagecan3,75.0,32.0,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer8.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan7.jpg,0.0,garbagecan,hairdryer,L,M,3.0,2.0,garbagecan3,hairdryer6,1.0,32.911,1.411,0.0,
38,,size_choice_confirmation,,html-keyboard-response,38,114848,0.0-1.0-47.0-0.0,0,0,23720,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.089,,
39,,iti,,html-keyboard-response,39,115849,0.0-1.0-48.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,1.0,,
40,,size_choice,,html-keyboard-response,40,116865,0.0-1.0-50.0,0,0,23720,,1016.0,,,75.0,12.0,12.0,1.0,2000.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,garbagecan,coffeemaker5,garbagecan4,64.0,33.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker10.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan6.jpg,0.0,garbagecan,coffeemaker,L,M,3.0,2.0,garbagecan4,coffeemaker5,1.0,35.016,1.016,0.0,
41,,size_choice_confirmation,,html-keyboard-response,41,117352,0.0-1.0-51.0-0.0,0,0,23720,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,0.484,,
42,,iti,,html-keyboard-response,42,119354,0.0-1.0-52.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,2.0,,
43,,size_choice,,html-keyboard-response,43,119913,0.0-1.0-54.0,0,0,23720,,559.0,,,75.0,13.0,13.0,1.0,1000.0,S-L,0.0,S,L,1.0,3.0,screws,garbagecan,screws10,garbagecan2,129.0,31.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws9.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan5.jpg,0.0,garbagecan,screws,L,S,3.0,1.0,garbagecan2,screws10,1.0,38.059,0.559,0.0,
44,,size_choice_confirmation,,html-keyboard-response,44,120856,0.0-1.0-55.0-0.0,0,0,23720,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,0.941,,
45,,iti,,html-keyboard-response,45,121857,0.0-1.0-56.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.0,,
46,,size_choice,,html-keyboard-response,46,122775,0.0-1.0-58.0,0,0,23720,,917.0,,,68.0,14.0,14.0,1.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,hairdryer,dumptruck5,hairdryer4,174.0,73.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck3.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer16.jpg,1.0,dumptruck,hairdryer,XL,M,4.0,2.0,dumptruck5,hairdryer4,1.0,40.917,0.917,0.0,
47,,size_choice_confirmation,,html-keyboard-response,47,123360,0.0-1.0-59.0-0.0,0,0,23720,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,0.583,,
48,,iti,,html-keyboard-response,48,124362,0.0-1.0-60.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,1.0,,
49,,size_choice,,html-keyboard-response,49,125092,0.0-1.0-62.0,0,0,23720,,730.0,,,68.0,15.0,15.0,1.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,van,screws,van5,screws1,194.0,120.0,/static/Size_judgement/Stimuli/Size_stims/XL/van/van3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws4.jpg,1.0,van,screws,XL,S,4.0,1.0,van5,screws1,1.0,43.23,0.73,0.0,
50,,size_choice_confirmation,,html-keyboard-response,50,125864,0.0-1.0-63.0-0.0,0,0,23720,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,0.77,,
51,,iti,,html-keyboard-response,51,126865,0.0-1.0-64.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,1.0,,
52,,size_choice,,html-keyboard-response,52,127577,0.0-1.0-66.0,0,0,23720,,711.0,,,75.0,16.0,16.0,1.0,3000.0,S-M,0.0,S,M,1.0,2.0,teabag,coffeemaker,teabag9,coffeemaker8,138.0,67.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag5.jpg,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker5.jpg,0.0,coffeemaker,teabag,M,S,2.0,1.0,coffeemaker8,teabag9,1.0,45.711,0.711,0.0,
53,,size_choice_confirmation,,html-keyboard-response,53,128369,0.0-1.0-67.0-0.0,0,0,23720,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,0.789,,
54,,iti,,html-keyboard-response,54,131371,0.0-1.0-68.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,3.0,,
55,,size_choice,,html-keyboard-response,55,132019,0.0-1.0-70.0,0,0,23720,,648.0,,,68.0,17.0,17.0,1.0,1000.0,M-XL,1.0,XL,M,4.0,2.0,dumptruck,hairdryer,dumptruck10,hairdryer8,179.0,77.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck4.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer1.jpg,1.0,dumptruck,hairdryer,XL,M,4.0,2.0,dumptruck10,hairdryer8,1.0,50.148,0.648,0.0,
56,,size_choice_confirmation,,html-keyboard-response,56,132873,0.0-1.0-71.0-0.0,0,0,23720,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,0.852,,
57,,iti,,html-keyboard-response,57,133875,0.0-1.0-72.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,1.0,,
58,,size_choice,,html-keyboard-response,58,134971,0.0-1.0-74.0,0,0,23720,,1096.0,,,75.0,18.0,18.0,1.0,1500.0,S-L,0.0,S,L,1.0,3.0,die,mailbox,die10,mailbox10,109.0,49.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die6.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox8.jpg,0.0,mailbox,die,L,S,3.0,1.0,mailbox10,die10,1.0,53.096,1.096,0.0,
59,,size_choice_confirmation,,html-keyboard-response,59,135377,0.0-1.0-75.0-0.0,0,0,23720,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50000000000001,0.404,,
60,,iti,,html-keyboard-response,60,136878,0.0-1.0-76.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.00000000000001,1.5,,
61,,size_choice,,html-keyboard-response,61,137675,0.0-1.0-78.0,0,0,23720,,797.0,,,68.0,19.0,19.0,1.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,dumptruck,die,dumptruck1,die6,170.0,105.0,/static/Size_judgement/Stimuli/Size_stims/XL/dumptruck/dumptruck9.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die1.jpg,1.0,dumptruck,die,XL,S,4.0,1.0,dumptruck1,die6,1.0,55.797,0.797,0.0,
62,,size_choice_confirmation,,html-keyboard-response,62,138379,0.0-1.0-79.0-0.0,0,0,23720,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.50000000000001,0.703,,
63,,iti,,html-keyboard-response,63,139380,0.0-1.0-80.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.50000000000001,1.0,,
64,,size_choice,,html-keyboard-response,64,140146,0.0-1.0-82.0,0,0,23720,,765.0,,,75.0,20.0,20.0,1.0,1500.0,M-XL,0.0,M,XL,2.0,4.0,basketball,tractor,basketball7,tractor6,56.0,185.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor3.jpg,0.0,tractor,basketball,XL,M,4.0,2.0,tractor6,basketball7,1.0,58.26500000000001,0.765,0.0,
65,,size_choice_confirmation,,html-keyboard-response,65,140883,0.0-1.0-83.0-0.0,0,0,23720,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.00000000000001,0.735,,
66,,iti,,html-keyboard-response,66,142385,0.0-1.0-84.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.50000000000001,1.5,,
67,,size_choice,,html-keyboard-response,67,143445,0.0-1.0-86.0,0,0,23720,,1059.0,,,75.0,21.0,21.0,1.0,3000.0,M-M,,M,M,2.0,2.0,handsaw,ketchup,handsaw10,ketchup8,89.0,97.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw10.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup5.jpg,0.0,ketchup,handsaw,M,M,2.0,2.0,ketchup8,handsaw10,,61.559000000000005,1.059,0.0,
68,,size_choice_confirmation,,html-keyboard-response,68,143887,0.0-1.0-87.0-0.0,0,0,23720,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.00000000000001,0.441,,
69,,iti,,html-keyboard-response,69,146888,0.0-1.0-88.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,3.0,,
70,,size_choice,,html-keyboard-response,70,148391,0.0-1.0-90.0,0,0,23720,,,,,,22.0,22.0,1.0,1000.0,S-S,,S,S,1.0,1.0,thread,paperclip,thread7,paperclip1,146.0,110.0,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip9.jpg,,,,,,,,,,,66.5,1.5,1.0,
71,,iti,,html-keyboard-response,71,149392,0.0-1.0-92.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.0,,
72,,size_choice,,html-keyboard-response,72,150452,0.0-1.0-94.0,0,0,23720,,1059.0,,,68.0,23.0,23.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,car,handsaw,car6,handsaw2,155.0,81.0,/static/Size_judgement/Stimuli/Size_stims/XL/car/car12.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw9.jpg,1.0,car,handsaw,XL,M,4.0,2.0,car6,handsaw2,1.0,68.559,1.059,0.0,
73,,size_choice_confirmation,,html-keyboard-response,73,150895,0.0-1.0-95.0-0.0,0,0,23720,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,0.441,,
74,,iti,,html-keyboard-response,74,152397,0.0-1.0-96.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,1.5,,
75,,size_choice,,html-keyboard-response,75,152932,0.0-1.0-98.0,0,0,23720,,535.0,,,75.0,24.0,24.0,1.0,1500.0,S-L,0.0,S,L,1.0,3.0,die,deskchair,die3,deskchair6,102.0,15.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die10.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair5.jpg,0.0,deskchair,die,L,S,3.0,1.0,deskchair6,die3,1.0,71.035,0.535,0.0,
76,,size_choice_confirmation,,html-keyboard-response,76,153899,0.0-1.0-99.0-0.0,0,0,23720,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,0.965,,
77,,iti,,html-keyboard-response,77,155401,0.0-1.0-100.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,1.5,,
78,,size_choice,,html-keyboard-response,78,156250,0.0-1.0-102.0,0,0,23720,,849.0,,,75.0,25.0,25.0,1.0,1500.0,S-S,,S,S,1.0,1.0,paperclip,die,paperclip9,die1,118.0,100.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die8.jpg,0.0,die,paperclip,S,S,1.0,1.0,die1,paperclip9,,74.349,0.849,0.0,
79,,size_choice_confirmation,,html-keyboard-response,79,156903,0.0-1.0-103.0-0.0,0,0,23720,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.651,,
80,,iti,,html-keyboard-response,80,158404,0.0-1.0-104.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,1.5,,
81,,size_choice,,html-keyboard-response,81,159051,0.0-1.0-106.0,0,0,23720,,646.0,,,75.0,26.0,26.0,1.0,2000.0,M-L,0.0,M,L,2.0,3.0,basketball,deskchair,basketball4,deskchair9,53.0,18.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball1.jpg,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair3.jpg,0.0,deskchair,basketball,L,M,3.0,2.0,deskchair9,basketball4,1.0,77.146,0.646,0.0,
82,,size_choice_confirmation,,html-keyboard-response,82,159906,0.0-1.0-107.0-0.0,0,0,23720,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,0.854,,
83,,iti,,html-keyboard-response,83,161907,0.0-1.0-108.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,2.0,,
84,,size_choice,,html-keyboard-response,84,162629,0.0-1.0-110.0,0,0,23720,,722.0,,,75.0,27.0,27.0,1.0,1500.0,S-XL,0.0,S,XL,1.0,4.0,screws,crane,screws6,crane6,125.0,165.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane2.jpg,0.0,crane,screws,XL,S,4.0,1.0,crane6,screws6,1.0,80.722,0.722,0.0,
85,,size_choice_confirmation,,html-keyboard-response,85,163409,0.0-1.0-111.0-0.0,0,0,23720,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,0.778,,
86,,iti,,html-keyboard-response,86,164910,0.0-1.0-112.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,1.5,,
87,,size_choice,,html-keyboard-response,87,166117,0.0-1.0-114.0,0,0,23720,,1205.0,,,75.0,28.0,28.0,1.0,3000.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,dishwasher,coffeemaker1,dishwasher7,60.0,26.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker14.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher7.jpg,0.0,dishwasher,coffeemaker,L,M,3.0,2.0,dishwasher7,coffeemaker1,1.0,84.205,1.205,0.0,
88,,size_choice_confirmation,,html-keyboard-response,88,166414,0.0-1.0-115.0-0.0,0,0,23720,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,0.295,,
89,,iti,,html-keyboard-response,89,169416,0.0-1.0-116.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,3.0,,
90,,size_choice,,html-keyboard-response,90,170392,0.0-1.0-118.0,0,0,23720,,976.0,,,75.0,29.0,29.0,1.0,2000.0,L-XL,0.0,L,XL,3.0,4.0,mailbox,tractor,mailbox6,tractor2,45.0,181.0,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor7.jpg,0.0,tractor,mailbox,XL,L,4.0,3.0,tractor2,mailbox6,1.0,88.476,0.976,0.0,
91,,size_choice_confirmation,,html-keyboard-response,91,170918,0.0-1.0-119.0-0.0,0,0,23720,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,0.524,,
92,,iti,,html-keyboard-response,92,172919,0.0-1.0-120.0,0,0,23720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,2.0,,
